 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=BritneySpears udgav et nyt album.
1-1	Britney	B-noun.person	
1-2	Spears	I-noun.person	
1-3	udgav	B-verb.communication	
1-4	et	O	
1-5	nyt	B-adj.time	
1-6	album	B-noun.communication	
1-7	.	O	

#id=2
#text=>:D Dem kan du faktisk købe to af for 200 kr.
2-1	>	O	
2-2	:	O	
2-3	D	O	
2-4	Dem	O	
2-5	kan	O	
2-6	du	O	
2-7	faktisk	O	
2-8	købe	B-verb.possession	
2-9	to	O	
2-10	af	O	
2-11	for	O	
2-12	200	O	
2-13	kr	B-noun.quantity	
2-14	.	O	

#id=3
#text=Hvis du har lyst til at gøre det, skal du da have lov til det... (var det ikke tydeligt nok i sidste indlæg?)
3-1	Hvis	O	
3-2	du	O	
3-3	har	B-verb.emotion	
3-4	lyst	B-verb.COLL	
3-5	til	O	
3-6	at	O	
3-7	gøre	B-verb.act	
3-8	det	O	
3-9	,	O	
3-10	skal	O	
3-11	du	O	
3-12	da	O	
3-13	have	B-verb.communication	
3-14	lov	B-verb.COLL	
3-15	til	O	
3-16	det	O	
3-17	.	O	
3-18	.	O	
3-19	.	O	
3-20	(	O	
3-21	var	B-verb.stative	
3-22	det	O	
3-23	ikke	O	
3-24	tydeligt	B-adj.all	
3-25	nok	O	
3-26	i	O	
3-27	sidste	B-adj.time	
3-28	indlæg	B-noun.communication	
3-29	?	O	
3-30	)	O	

#id=4
#text=Men for det meste, så er det i bund og grund glat og går ca. 10 cm. ned over skuldrerne.
4-1	Men	O	
4-2	for	O	
4-3	det	O	
4-4	meste	O	
4-5	,	O	
4-6	så	O	
4-7	er	B-verb.stative	
4-8	det	O	
4-9	i	O	
4-10	bund	O	
4-11	og	O	
4-12	grund	O	
4-13	glat	B-adj.phys	
4-14	og	O	
4-15	går	B-verb.stative	
4-16	ca	O	
4-17	.	O	
4-18	10	O	
4-19	cm	B-noun.quantity	
