 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Vier også optaget af ressourcer til Datatilsynet, i det hele taget er vi optaget af, at udvekslingen af persondataoplysninger kan ske på en betryggende og forsvarlig måde, og vi vil være meget, meget præcise, med hensyn til at det bliver sikret, at persondataoplysninger ikke havner hos tredjemand, som kan misbruge eller videregive dem, og at disse oplysninger i det hele taget ikke kan komme til at florere i uønskede fora.
1-1	Vi	O	
1-2	er	B-verb.stative	
1-3	også	O	
1-4	optaget	B-adj.mental	
1-5	af	O	
1-6	ressourcer	B-noun.artifact	
1-7	til	O	
1-8	Datatilsynet	B-noun.institution	
1-9	,	O	
1-10	i	O	
1-11	det	O	
1-12	hele	O	
1-13	taget	O	
1-14	er	B-verb.stative	
1-15	vi	O	
1-16	optaget	B-adj.mental	
1-17	af	O	
1-18	,	O	
1-19	at	O	
1-20	udvekslingen	B-noun.act	
1-21	af	O	
1-22	persondataoplysninger	B-noun.communication	
1-23	kan	O	
1-24	ske	B-verb.phenomenon	
1-25	på	O	
1-26	en	O	
1-27	betryggende	B-adj.all	
1-28	og	O	
1-29	forsvarlig	B-adj.all	
1-30	måde	B-noun.abstract	
1-31	,	O	
1-32	og	O	
1-33	vi	O	
1-34	vil	O	
1-35	være	B-verb.stative	
1-36	meget	O	
1-37	,	O	
1-38	meget	O	
1-39	præcise	B-adj.all	
1-40	,	O	
1-41	med	O	
1-42	hensyn	B-noun.cognition	
1-43	til	O	
1-44	at	O	
1-45	det	O	
1-46	bliver	O	
1-47	sikret	B-verb.act	
1-48	,	O	
1-49	at	O	
1-50	persondataoplysninger	B-noun.communication	
1-51	ikke	O	
1-52	havner	B-verb.motion	
1-53	hos	O	
1-54	tredjemand	B-noun.person	
1-55	,	O	
1-56	som	O	
1-57	kan	O	
1-58	misbruge	B-verb.act	
1-59	eller	O	
1-60	videregive	B-verb.communication	
1-61	dem	O	
1-62	,	O	
1-63	og	O	
1-64	at	O	
1-65	disse	O	
1-66	oplysninger	B-noun.communication	
1-67	i	O	
1-68	det	O	
1-69	hele	O	
1-70	taget	O	
1-71	ikke	O	
1-72	kan	O	
1-73	komme	B-verb.phenomenon	
1-74	til	B-verb.PARTICLE	
1-75	at	O	
1-76	florere	B-verb.motion	
1-77	i	O	
1-78	uønskede	B-adj.all	
1-79	fora	B-noun.abstract	
1-80	.	O	

#id=2
#text=Jeger ked af at sige, at hr.
2-1	Jeg	O	
2-2	er	B-verb.stative	
2-3	ked	B-adj.mental	
2-4	af	I-adj.mental	
2-5	at	O	
2-6	sige	B-verb.communication	
2-7	,	O	
2-8	at	O	
2-9	hr	O	
2-10	.	O	

#id=3
#text=Det blev derfor også det forslag, der indgik i den transportpolitiske aftale fra januar i år mellem regeringen, Dansk Folkeparti, Det Radikale Venstre og Liberal Alliance.
3-1	Det	O	
3-2	blev	B-verb.stative	
3-3	derfor	O	
3-4	også	O	
3-5	det	O	
3-6	forslag	B-noun.communication	
3-7	,	O	
3-8	der	O	
3-9	indgik	B-verb.stative	
3-10	i	O	
3-11	den	O	
3-12	transportpolitiske	B-adj.social	
3-13	aftale	B-noun.act	
3-14	fra	O	
3-15	januar	B-noun.time	
3-16	i	O	
3-17	år	B-noun.time	
3-18	mellem	O	
3-19	regeringen	B-noun.institution	
3-20	,	O	
3-21	Dansk	B-noun.institution	
3-22	Folkeparti	I-noun.institution	
3-23	,	O	
3-24	Det	B-noun.institution	
3-25	Radikale	I-noun.institution	
3-26	Venstre	I-noun.institution	
3-27	og	O	
3-28	Liberal	B-noun.institution	
3-29	Alliance	I-noun.institution	
3-30	.	O	

#id=4
#text=Menså vil jeg godt nævne den undersøgelse, som også hr.
4-1	Men	O	
4-2	så	O	
4-3	vil	O	
4-4	jeg	O	
4-5	godt	O	
4-6	nævne	B-verb.communication	
4-7	den	O	
4-8	undersøgelse	B-noun.cognition	
4-9	,	O	
4-10	som	O	
4-11	også	O	
4-12	hr	O	
4-13	.	O	

#id=5
#text=Så det vil vi godt have mulighed for at drøfte lidt mere grundigt i udvalgsarbejdet.
5-1	Så	O	
5-2	det	O	
5-3	vil	O	
5-4	vi	O	
5-5	godt	O	
5-6	have	B-verb.phenomenon	
5-7	mulighed	B-verb.COLL	
5-8	for	O	
5-9	at	O	
5-10	drøfte	B-verb.communication	
5-11	lidt	O	
5-12	mere	O	
5-13	grundigt	O	
5-14	i	O	
5-15	udvalgsarbejdet	B-noun.act	
5-16	.	O	

#id=6
#text=Det har vi allerede tidligere set, så det er ikke så interessant, men jeg vil alligevel henlede opmærksomheden på en ekspert, nemlig professor i offentlig forvaltning Poul Erik Mouritzen fra Aarhus Universitet, der siger, at vi i de seneste 5 år har set den største vækst i kravene til dokumentation, registrering, evaluering og indberetning, der nogensinde er set i Danmark.
6-1	Det	O	
6-2	har	O	
6-3	vi	O	
6-4	allerede	O	
6-5	tidligere	O	
6-6	set	B-verb.perception	
6-7	,	O	
6-8	så	O	
6-9	det	O	
6-10	er	B-verb.stative	
6-11	ikke	O	
6-12	så	O	
6-13	interessant	B-adj.all	
6-14	,	O	
6-15	men	O	
6-16	jeg	O	
6-17	vil	O	
6-18	alligevel	O	
6-19	henlede	B-verb.communication	
6-20	opmærksomheden	B-verb.cognition	
6-21	på	O	
6-22	en	O	
6-23	ekspert	B-noun.person	
6-24	,	O	
6-25	nemlig	O	
6-26	professor	B-noun.person	
6-27	i	O	
6-28	offentlig	B-adj.social	
6-29	forvaltning	B-noun.act	
6-30	Poul	B-noun.person	
6-31	Erik	I-noun.person	
6-32	Mouritzen	I-noun.person	
6-33	fra	O	
