 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Er man villig til at opgive den flotte rejse for at få et partikelfilter på, eller kører man videre de sidste 2 år af bilens levetid uden partikelfilter til skade for miljøet og med den konsekvens, at der er flere med luftvejssygdomme her i København?
1-1	Er	være	VF:----:sa:----	
1-2	man	man	PI:#-uc:--:----	
1-3	villig	villig	AC:siuc:--:p---	
1-4	til	til	T-:----:--:----	
1-5	at	at	UI:----:--:----	
1-6	opgive	opgive	VI:----:-a:----	
1-7	den	den	PM:s-uc:--:----	
1-8	flotte	flot	AC:sdu#:--:p---	
1-9	rejse	rejse	NC:siuc:--:----	
1-10	for	for	T-:----:--:----	
1-11	at	at	UI:----:--:----	
1-12	få	få	VI:----:-a:----	
1-13	et	en	PI:s-un:--:----	
1-14	partikelfilter	partikelfilter	NC:siun:--:----	
1-15	på	på	T-:----:--:----	
1-16	,	,	ZD	
1-17	eller	eller	CC:----:--:----	
1-18	kører	køre	VF:----:sa:----	
1-19	man	man	PI:#-uc:--:----	
1-20	videre	videre	D-:----:--:u---	
1-21	de	den	PM:p-u#:--:----	
1-22	sidste	sidste	AC:§§u§:--:p---	
1-23	2	2	LC:--u-:--:----	
1-24	år	år	NC:piu#:--:----	
1-25	af	af	--:--:----	
1-26	bilens	bil	NC:sdgc:--:----	
1-27	levetid	levetid	NC:siuc:--:----	
1-28	uden	uden	T-:----:--:----	
1-29	partikelfilter	partikelfilter	NC:siun:--:----	
1-30	til	til	T-:----:--:----	
1-31	skade	skade	NC:siuc:--:----	
1-32	for	for	T-:----:--:----	
1-33	miljøet	miljø	NC:sdun:--:----	
1-34	og	og	CC:----:--:----	
1-35	med	med	T-:----:--:----	
1-36	den	den	PM:s-uc:--:----	
1-37	konsekvens	konsekvens	NC:siuc:--:----	
1-38	,	,	ZD	
1-39	at	at	CS:----:--:----	
1-40	der	der	US:----:--:----	
1-41	er	være	VF:----:sa:----	
1-42	flere	mange	AC:##u#:--:c---	
1-43	med	med	T-:----:--:----	
