 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=De pågældende udlændinge har dermed bidraget til i en periode med mangel på arbejdskraft at udfylde huller på arbejdsmarkedet.
1-1	De	den	PM:p-u#:--:----	
1-2	pågældende	pågældende	AC:§§u§:--:p---	
1-3	udlændinge	udlænding	NC:piu#:--:----	
1-4	har	have	VF:----:sa:----	
1-5	dermed	dermed	D-:----:--:u---	
1-6	bidraget	bidrage	VT:siu#:t-:----	
1-7	til	til	T-:----:--:----	
1-8	i	i	T-:----:--:----	
1-9	en	en	PI:s-uc:--:----	
1-10	periode	periode	NC:siuc:--:----	
1-11	med	med	T-:----:--:----	
1-12	mangel	mangel	NC:siuc:--:----	
1-13	på	på	T-:----:--:----	
1-14	arbejdskraft	arbejdskraft	NC:siuc:--:----	
1-15	at	at	UI:----:--:----	
1-16	udfylde	udfylde	VI:----:-a:----	
1-17	huller	hul	NC:piu#:--:----	
1-18	på	på	T-:----:--:----	
1-19	arbejdsmarkedet	arbejdsmarked	NC:sdun:--:----	
1-20	.	.	ZP	

#id=2
#text= Forslaget vil ikke komme til anden behandling, men vi har fra Socialdemokraternes side givet en klar tilkendegivelse om, at vi mener, at det ikke kan gå hurtigt nok med at få lukket de huller, der er i rygeloven.
2-1	Forslaget	forslag	NC:sdun:--:----	
2-2	vil	ville	VF:----:sa:----	
2-3	ikke	ikke	D-:----:--:u---	
2-4	komme	komme	VI:----:-a:----	
2-5	til	til	T-:----:--:----	
2-6	anden	anden	PI:s-uc:--:----	
2-7	behandling	behandling	NC:siuc:--:----	
2-8	,	,	ZD	
2-9	men	men	CC:----:--:----	
2-10	vi	vi	PP:p-nc:--:-1n-	
2-11	har	have	VF:----:sa:----	
2-12	fra	fra	T-:----:--:----	
2-13	Socialdemokraternes	socialdemokrat	NC:pdg#:--:----	
2-14	side	side	NC:siuc:--:----	
2-15	givet	give	VT:siu#:t-:----	
2-16	en	en	PI:s-uc:--:----	
2-17	klar	klar	AC:siuc:--:p---	
2-18	tilkendegivelse	tilkendegivelse	NC:siuc:--:----	
2-19	om	om	T-:----:--:----	
2-20	,	,	ZD	
2-21	at	at	CS:----:--:----	
2-22	vi	vi	PP:p-nc:--:-1n-	
2-23	mener	mene	VF:----:sa:----	
2-24	,	,	ZD	
2-25	at	at	CS:----:--:----	
2-26	det	det	PP:s-un:--:-3n-	
2-27	ikke	ikke	D-:----:--:u---	
2-28	kan	kunne	VF:----:sa:----	
2-29	gå	gå	VI:----:-a:----	
2-30	hurtigt	hurtig	AD:----:--:p---	
