# newdoc id = DDT-1255.tsv
# sent_id = 1
# text =  Min opgave var klar: der skulle lægges pres på Danida og dermed Bhutans regering for at få standset forfølgelsen og dermed flygtningestrømmen.
1	Min	min	DET		
2	opgave	opgave	NOUN		noun.cognition
3	var	være	AUX		verb.stative
4	klar	klar	ADJ		adj.all
5	:	:	PUNCT		
6	der	der	PRON		
7	skulle	skulle	AUX		
8	lægges	lægge	VERB		verb.act
9	pres	pres	NOUN		noun.feeling
10	på	på	ADP		
11	Danida	danida	PROPN		noun.institution
12	og	og	CCONJ		
13	dermed	dermed	ADV		
14	Bhutans	bhutans	PROPN		noun.institution
15	regering	regering	NOUN		noun.person
16	for	for	ADP		
17	at	at	PART		
18	få	få	VERB		
19	standset	standse	VERB		verb.act
20	forfølgelsen	forfølgelse	NOUN		noun.act
21	og	og	CCONJ		
22	dermed	dermed	ADV		
23	flygtningestrømmen	flygtningestrøm	NOUN		noun.phenomenon
24	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 2
# text =  Jeg udarbejdede derfor en artikel, der først og fremmest kritiserede Danidas fortsatte engagement i et land, der systematisk forfulgte halvdelen af befolkningen.
1	Jeg	jeg	PRON		
2	udarbejdede	udarbejde	VERB		verb.creation
3	derfor	derfor	ADV		
4	en	en	DET		
5	artikel	artikel	NOUN		noun.communication
6	,	,	PUNCT		
7	der	der	PRON		
8	først	først	ADV		
9	og	og	CCONJ		
10	fremmest	fremmest	ADJ		
11	kritiserede	kritisere	VERB		verb.communication
12	Danidas	danidas	PROPN		noun.institution
13	fortsatte	fortsætte	VERB		
14	engagement	engagement	NOUN		noun.act
15	i	i	ADP		
16	et	en	DET		
17	land	land	NOUN		noun.institution
18	,	,	PUNCT		
19	der	der	PRON		
20	systematisk	systematisk	ADV		adj.all
21	forfulgte	forfølge	VERB		verb.act
22	halvdelen	halvdel	NOUN		noun.quantity
23	af	af	ADP		
24	befolkningen	befolkning	NOUN		noun.person
25	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 3
# text =  Artiklen blev sidst i maj sendt til Jyllands-Posten, Berlingske Tidende og Århus Stiftstidende.
1	Artiklen	artikel	NOUN		noun.communication
2	blev	blive	AUX		
3	sidst	sidst	ADV		
4	i	i	ADP		
5	maj	maj	NOUN		noun.time
6	sendt	sende	VERB		verb.motion
7	til	til	ADP		
8	Jyllands-Posten	jyllands-posten	PROPN		noun.institution
9	,	,	PUNCT		
10	Berlingske	berlingske	PROPN		noun.institution
11	Tidende	tidende	NOUN		noun.institution
12	og	og	CCONJ		
13	Århus	århus	PROPN		noun.institution
14	Stiftstidende	stiftstidende	NOUN		noun.institution
15	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 4
# text =  Desuden skrev jeg til udenrigsministeren i et beskedent håb om, at man var interesseret i en øjenvidneberetning.
1	Desuden	desuden	ADV		
2	skrev	skrive	VERB		verb.communication
3	jeg	jeg	PRON		
4	til	til	ADP		
5	udenrigsministeren	udenrigsminister	NOUN		noun.person
6	i	i	ADP		
7	et	en	DET		
8	beskedent	beskeden	ADJ		adj.all
9	håb	håb	NOUN		noun.feeling
10	om	om	ADP		
11	,	,	PUNCT		
12	at	at	SCONJ		
13	man	man	PRON		
14	var	være	AUX		verb.stative
15	interesseret	interessere	VERB		adj.mental
16	i	i	ADP		
17	en	en	DET		
18	øjenvidneberetning	øjenvidneberetning	NOUN		noun.communication
19	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 5
# text =  Ugen efter fik jeg en standardafvisning fra Jyllands-Posten.
1	Ugen	uge	NOUN		noun.time
2	efter	efter	ADP		
3	fik	få	VERB		verb.possession
4	jeg	jeg	PRON		
5	en	en	DET		
6	standardafvisning	standardafvisning	NOUN		noun.communication
7	fra	fra	ADP		
8	Jyllands-Posten	jyllands-posten	PROPN		noun.institution
9	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 6
# text =  Århus Stiftstidende svarede, at man ikke var interesseret, idet en medarbejder alligevel snart skulle til området.
1	Århus	århus	PROPN		noun.institution
2	Stiftstidende	stiftstidende	NOUN		noun.institution
3	svarede	svare	VERB		verb.communication
4	,	,	PUNCT		
5	at	at	SCONJ		
6	man	man	PRON		
7	ikke	ikke	ADV		
8	var	være	AUX		verb.stative
9	interesseret	interessere	VERB		adj.mental
10	,	,	PUNCT		
11	idet	idet	SCONJ		
12	en	en	DET		
13	medarbejder	medarbejder	NOUN		noun.person
14	alligevel	alligevel	ADV		
15	snart	snart	ADV		
16	skulle	skulle	VERB		
17	til	til	ADP		
18	området	område	NOUN		noun.location
19	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 7
# text =  Berlingske Tidendes afslag kom først seks uger senere og lignede til forveksling afslaget fra Jyllands-Posten.
1	Berlingske	berlingske	PROPN		noun.institution
2	Tidendes	tidende	NOUN		noun.institution
3	afslag	afslag	NOUN		noun.communication
4	kom	komme	VERB		verb.communication
5	først	først	ADV		
6	seks	seks	ADJ		
7	uger	uge	NOUN		noun.time
8	senere	sen	ADV		adj.time
9	og	og	CCONJ		
10	lignede	ligne	VERB		verb.stative
11	til	til	ADP		
12	forveksling	forveksling	NOUN		noun.cognition
13	afslaget	afslag	NOUN		noun.communication
14	fra	fra	ADP		
15	Jyllands-Posten	jyllands-posten	PROPN		noun.institution
16	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 8
# text =  Udenrigsministeren svarede et par uger senere.
1	Udenrigsministeren	udenrigsminister	NOUN		noun.person
2	svarede	svare	VERB		verb.communication
3	et	en	DET		
4	par	par	NOUN		noun.quantity
5	uger	uge	NOUN		noun.time
6	senere	sen	ADV		adj.time
7	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 9
# text =  Han mente situationen var i bedring, og at flygtningestrømmen i_øvrigt var aftaget.
1	Han	han	PRON		
2	mente	mene	VERB		verb.cognition
3	situationen	situation	NOUN		noun.abstract
4	var	være	VERB		verb.stative
5	i	i	ADP		
6	bedring	bedring	NOUN		noun.state
7	,	,	PUNCT		
8	og	og	CCONJ		
9	at	at	SCONJ		
10	flygtningestrømmen	flygtningestrøm	NOUN		noun.phenomenon
11	i_øvrigt	i_øvr	ADV		
12	var	være	AUX		
13	aftaget	aftage	VERB		verb.change
14	.	.	PUNCT		

# newdoc id = DDT-1255.tsv
# sent_id = 10
# text =  Nogenlunde samtidig fik jeg meldinger fra flygtningelejrene, at antallet i lejrene nu var steget til over 40.000, og at overgrebene inde i Bhutan var intensiveret.
1	Nogenlunde	nogenlunde	ADV		
2	samtidig	samtidig	ADV		
3	fik	få	VERB		verb.possession
4	jeg	jeg	PRON		
5	meldinger	melding	NOUN		noun.communication
6	fra	fra	ADP		
7	flygtningelejrene	flygtningelejr	NOUN		noun.institution
8	,	,	PUNCT		
9	at	at	SCONJ		
10	antallet	antal	NOUN		noun.quantity
11	i	i	ADP		
12	lejrene	lejr	NOUN		noun.building
13	nu	nu	ADV		
14	var	være	AUX		
15	steget	stige	VERB		verb.change
16	til	til	ADP		
17	over	over	ADP		
18	40.000	40.000	NUM		
19	,	,	PUNCT		
20	og	og	CCONJ		
21	at	at	SCONJ		
22	overgrebene	overgreb	NOUN		noun.act
23	inde	inde	ADV		
24	i	i	ADP		
25	Bhutan	bhutan	PROPN		noun.location
26	var	være	AUX		verb.stative
27	intensiveret	intensivere	VERB		adj.all
28	.	.	PUNCT		

