# newdoc id = politiken_2009-6.tsv
# sent_id = 1
# text =  52%af danske skoleledere
1	52%af	52%af	ADJ		
2	danske	dansk	ADJ		adj.social
3	skoleledere	skoleleder	NOUN		noun.person

# newdoc id = politiken_2009-6.tsv
# sent_id = 2
# text =  marts til at hedde Drone og bliver nyt tilholdssted for elektronisk og psykedelisk musik.
1	marts	marts	NOUN		noun.time
2	til	til	ADP		
3	at	at	PART		
4	hedde	hedde	VERB		
5	Drone	drone	PROPN		noun.building
6	og	og	CCONJ		
7	bliver	blive	AUX		verb.stative
8	nyt	ny	ADJ		adj.time
9	tilholdssted	tilholdssted	NOUN		noun.location
10	for	for	ADP		
11	elektronisk	elektronisk	ADJ		adj.phys
12	og	og	CCONJ		
13	psykedelisk	psykedelisk	ADJ		adj.phys
14	musik	musik	NOUN		noun.domain
15	.	.	PUNCT		

# newdoc id = politiken_2009-6.tsv
# sent_id = 3
# text =  I øjeblikket overvejer jeg, om vores døtre efterhånden har alderen til at få den læst højt i bilen, når vi kører sydpå.
1	I	i	ADP		
2	øjeblikket	øjeblik	NOUN		noun.time
3	overvejer	overveje	VERB		verb.cognition
4	jeg	jeg	PRON		
5	,	,	PUNCT		
6	om	om	SCONJ		
7	vores	vores	DET		
8	døtre	datter	NOUN		noun.person
9	efterhånden	efterhånden	ADV		
10	har	have	AUX		verb.stative
11	alderen	alder	NOUN		noun.time
12	til	til	ADP		
13	at	at	PART		
14	få	få	VERB		
15	den	den	DET		
16	læst	læse	VERB		verb.perception
17	højt	høj	ADV		verb.PARTICLE
18	i	i	ADP		
19	bilen	bil	NOUN		noun.vehicle
20	,	,	PUNCT		
21	når	når	SCONJ		
22	vi	vi	PRON		
23	kører	køre	VERB		verb.motion
24	sydpå	sydpå	ADV		
25	.	.	PUNCT		

# newdoc id = politiken_2009-6.tsv
# sent_id = 4
# text =  Parret var ellers på forhånd spået gode chancer, da de i All England- kvartfinalen slog netop Koo Kien Keat og Tan Boon Heong fra Malaysia.
1	Parret	par	NOUN		noun.person
2	var	være	AUX		verb.stative
3	ellers	ellers	ADV		
4	på	på	ADP		
5	forhånd	forhånd	NOUN		noun.time
6	spået	spå	VERB		verb.communication
7	gode	god	ADJ		adj.all
8	chancer	chance	NOUN		noun.abstract
9	,	,	PUNCT		
10	da	da	SCONJ		
11	de	den	PRON		
12	i	i	ADP		
13	All	all	PROPN		noun.event
14	England	england	PROPN		noun.event
15	-	-	PUNCT		noun.event
16	kvartfinalen	kvartfinale	NOUN		noun.event
17	slog	slå	VERB		verb.competition
18	netop	netop	ADV		
19	Koo	koo	PROPN		noun.person
20	Kien	kien	PROPN		noun.person
21	Keat	keat	PROPN		noun.person
22	og	og	CCONJ		
23	Tan	tan	PROPN		noun.person
24	Boon	boon	PROPN		noun.person
25	Heong	heong	PROPN		noun.person
26	fra	fra	ADP		
27	Malaysia	malaysia	PROPN		noun.location
28	.	.	PUNCT		

# newdoc id = politiken_2009-6.tsv
# sent_id = 5
# text =  Jeg kan ikke sige... puff- puff..
1	Jeg	jeg	PRON		
2	kan	kunne	AUX		verb.emotion
3	ikke	ikke	ADV		
4	sige	sige	VERB		verb.communication
5	.	.	PUNCT		
6	.	.	PUNCT		
7	.	.	PUNCT		
8	puff	puf	NOUN		
9	-	-	PUNCT		
10	puff	puf	NOUN		
11	.	.	PUNCT		
12	.	.	PUNCT		

# newdoc id = politiken_2009-6.tsv
# sent_id = 6
# text =  Kan både anbefales og ikke anbefales:
1	Kan	kunne	AUX		verb.emotion
2	både	både	ADV		
3	anbefales	anbefale	VERB		verb.communication
4	og	og	CCONJ		
5	ikke	ikke	ADV		
6	anbefales	anbefale	VERB		verb.communication
7	:	:	PUNCT		

# newdoc id = politiken_2009-6.tsv
# sent_id = 7
# text =  Men i hele 2008 blev der kun rejst sigtelser i 11 procent af sagerne.
1	Men	men	CCONJ		
2	i	i	ADP		
3	hele	hel	ADJ		adj.time
4	2008	2008	NUM		noun.time
5	blev	blive	AUX		
6	der	der	ADV		
7	kun	kun	ADV		
8	rejst	rejse	VERB		verb.act
9	sigtelser	sigtelse	NOUN		verb.COLL
10	i	i	ADP		
11	11	11	DET		
12	procent	procent	NOUN		noun.quantity
13	af	af	ADP		
14	sagerne	sag	NOUN		noun.phenomenon
15	.	.	PUNCT		

# newdoc id = politiken_2009-6.tsv
# sent_id = 8
# text =  Folketinget har senest i 2010 en anledning til at gå hele den anden terrorpakke kritisk efter i sømmene.
1	Folketinget	folketing	NOUN		noun.institution
2	har	have	AUX		
3	senest	sen	ADV		adj.time
4	i	i	ADP		
5	2010	2010	NUM		noun.time
6	en	en	DET		
7	anledning	anledning	NOUN		noun.motive
8	til	til	ADP		
9	at	at	PART		
10	gå	gå	VERB		verb.cognition
