# newdoc id = selvhenter-1.tsv
# sent_id = 1
# text =  Jeg fatter ikke hvordan noget så dufter så godt, kan smage så frygteligt..
1	Jeg	jeg	PRON		
2	fatter	fatte	VERB		verb.cognition
3	ikke	ikke	ADV		
4	hvordan	hvordan	ADV		
5	noget	nogen	PRON		
6	så	så	ADV		
7	dufter	dufte	VERB		verb.perception
8	så	så	ADV		
9	godt	godte	ADV		
10	,	,	PUNCT		
11	kan	kunne	AUX		
12	smage	smage	VERB		verb.perception
13	så	så	ADV		
14	frygteligt	frygtelig	ADJ		
15	.	.	PUNCT		
16	.	.	PUNCT		

# newdoc id = selvhenter-1.tsv
# sent_id = 2
# text =  Yndlings fag må blive dansk, historie og samfundsfag.
1	Yndlings	yndling	ADJ		noun.domain
2	fag	fag	NOUN		noun.domain
3	må	måtte	AUX		
4	blive	blive	AUX		verb.stative
5	dansk	dansk	ADJ		noun.domain
6	,	,	PUNCT		
7	historie	historie	NOUN		noun.domain
8	og	og	CCONJ		
9	samfundsfag	samfundsfag	NOUN		noun.domain
10	.	.	PUNCT		

# newdoc id = selvhenter-1.tsv
# sent_id = 3
# text =  lol, humor: D
1	lol	lol	VERB		
2	,	,	PUNCT		
3	humor	humor	NOUN		noun.attribute
4	:	:	PUNCT		
5	D	d	X		

# newdoc id = selvhenter-1.tsv
# sent_id = 4
# text =  doh, først troede jeg lige at determinisme skulle læses i flere ord:
1	doh	doh	NOUN		
2	,	,	PUNCT		
3	først	først	ADV		
4	troede	tro	VERB		verb.cognition
5	jeg	jeg	PRON		
6	lige	lige	ADV		
7	at	at	SCONJ		
8	determinisme	determinisme	NOUN		noun.cognition
9	skulle	skulle	AUX		
10	læses	læse	VERB		verb.cognition
11	i	i	ADP		
12	flere	flere	ADJ		
13	ord	ord	NOUN		noun.communication
14	:	:	PUNCT		

# newdoc id = selvhenter-1.tsv
# sent_id = 5
# text =  Os' under begavede vil også gerne være med;)*G*
1	Os	vi	PRON		
