# newdoc id = mangamania-3.tsv
# sent_id = 1
# text =  Colourwalk"," One Piece Red:
1	Colourwalk	colourwalk	NOUN		
2	"	"	PUNCT		
3	,	,	PUNCT		
4	"	"	PUNCT		
5	One	one	PROPN		
6	Piece	piece	PROPN		
7	Red	red	PROPN		
8	:	:	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 2
# text =  Jeg kunne godt lide... RAMEN NINJAS!
1	Jeg	jeg	PRON		
2	kunne	kunne	AUX		verb.emotion
3	godt	godte	ADV		
4	lide	lide	VERB		verb.COLL
5	.	.	PUNCT		
6	.	.	PUNCT		
7	.	.	PUNCT		
8	RAMEN	ramen	PROPN		noun.communication
9	NINJAS	ninjas	PROPN		noun.communication
10	!	!	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 3
# text =  Okay jeg skulle bare lige høre...
1	Okay	okay	SCONJ		
2	jeg	jeg	PRON		
3	skulle	skulle	AUX		verb.phenomenon
4	bare	bare	ADV		
5	lige	lige	ADV		
6	høre	høre	VERB		verb.communication
7	.	.	PUNCT		
8	.	.	PUNCT		
9	.	.	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 4
# text =  Faraos Cigarer sælger hele serien på tilbud for 129 kr. for tiden- det er ca. 16 kr. pr. bind!
1	Faraos	farao	NOUN		noun.institution
2	Cigarer	cigar	NOUN		noun.institution
3	sælger	sælge	VERB		verb.possession
4	hele	hel	ADJ		adj.phys
5	serien	serie	NOUN		noun.artifact
6	på	på	ADP		
7	tilbud	tilbud	NOUN		noun.possession
8	for	for	ADP		
9	129	129	ADJ		
10	kr	kr	NOUN		noun.quantity
11	.	.	PUNCT		
12	for	for	ADP		
13	tiden	tid	NOUN		
14	-	-	PUNCT		
15	det	det	PRON		
16	er	være	AUX		verb.stative
17	ca	ca	ADV		
18	.	.	PUNCT		
19	16	16	ADJ		
20	kr	kr	NOUN		noun.quantity
21	.	.	PUNCT		
22	pr	pr	NOUN		
23	.	.	PUNCT		
24	bind	bind	NOUN		noun.artifact
25	!	!	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 5
# text =  Juhuuu!! endelig er forumet oppe: D Glæder mig FscKED op meget til siden er klar:)
1	Juhuuu	juhuuu	NOUN		
2	!	!	PUNCT		
3	!	!	PUNCT		
4	endelig	endelig	ADV		
5	er	være	AUX		verb.stative
6	forumet	forum	NOUN		noun.communication
7	oppe	oppe	ADV		adj.all
8	:	:	PUNCT		
9	D	d	PRON		
10	Glæder	glæde	VERB		verb.emotion
11	mig	jeg	PRON		
12	FscKED	fscked	PROPN		
13	op	op	ADV		
14	meget	megen	ADV		
15	til	til	ADP		
16	siden	siden	ADV		noun.communication
17	er	være	AUX		verb.stative
18	klar	klar	ADJ		adj.all
19	:	:	PUNCT		
20	)	)	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 6
# text =  Bleach:
1	Bleach	bleach	NOUN		noun.communication
2	:	:	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 7
# text =  Skal man Blane sit sidedeck...
1	Skal	skulle	AUX		verb.emotion
2	man	man	PRON		
3	Blane	blane	PROPN		verb.change
4	sit	sin	DET		
5	sidedeck	sidedeck	NOUN		noun.artifact
6	.	.	PUNCT		
7	.	.	PUNCT		
8	.	.	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 8
# text =  Nej, jeg mener, Sasuke og Narutos situation.
1	Nej	nej	INTJ		
2	,	,	PUNCT		
3	jeg	jeg	PRON		
4	mener	mene	VERB		verb.cognition
5	,	,	PUNCT		
6	Sasuke	sasuke	PROPN		noun.person
7	og	og	CCONJ		
8	Narutos	narutos	PROPN		noun.person
9	situation	situation	NOUN		noun.state
10	.	.	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 9
# text =  Mener du ikke omvendt?- der er jo næsten kun udkommet shounen- manga i Danmark.
1	Mener	mene	VERB		verb.cognition
2	du	du	PRON		
3	ikke	ikke	ADV		
4	omvendt	omvende	ADJ		
5	?	?	PUNCT		
6	-	-	PUNCT		
7	der	der	ADV		
8	er	være	VERB		verb.stative
9	jo	jo	ADV		
10	næsten	næsten	ADV		
11	kun	kun	ADV		
12	udkommet	udkomme	VERB		verb.communication
13	shounen	shoun	NOUN		noun.domain
14	-	-	PUNCT		noun.domain
15	manga	manga	NOUN		noun.domain
16	i	i	ADP		
17	Danmark	danmark	PROPN		noun.location
18	.	.	PUNCT		

# newdoc id = mangamania-3.tsv
# sent_id = 10
# text =  Jeg er ikke helt færdig med den, men jeg arbejder hårdt på at finde de rigtige ord så sætningen giver mening. fuun= uheldig/ uheldigt/ ond ( dårlig) skæbne/ skæbne fuun =" hmm" på dansk densetsu: legende ( legendarisk) shoukin=dusør kubi=hals ( i dette tilfælde en dusør på hans hoved) onime no kyou=Kyo med dæmonøjnene nani nani=?????? te ni ha go shaku= at få/ komme i besiddelse af te ni ha = i hånden go shaku = 5 shaku ( ca lig med 1, 5 meter) oodachi= kæmpesværd
1	Jeg	jeg	PRON		
2	er	være	AUX		verb.stative
3	ikke	ikke	ADV		
4	helt	helt	ADV		
5	færdig	færdig	ADJ		
6	med	med	ADP		
7	den	den	PRON		
8	,	,	PUNCT		
9	men	men	CCONJ		
