# newdoc id = folketingetstaler-3.tsv
# sent_id = 1
# text =  Men jeg tror rolig- i hvert fald baseret på de oplysninger, jeg har- at man kan antage, at det er i et fåtal af sager, at de personer, der efterfølgende, når de er blevet over 15 år, bliver dømt, ikke har været kendt af systemet tidligere.
1	Men	men	CCONJ		
2	jeg	jeg	PRON		
3	tror	tro	VERB		verb.cognition
4	rolig	rolig	ADJ		
5	-	-	PUNCT		
6	i	i	ADP		
7	hvert	hver	DET		
8	fald	fald	NOUN		
9	baseret	basere	VERB		verb.stative
10	på	på	ADP		
11	de	den	DET		
12	oplysninger	oplysning	NOUN		noun.communication
13	,	,	PUNCT		
14	jeg	jeg	PRON		
15	har	have	VERB		verb.possession
16	-	-	PUNCT		
17	at	at	SCONJ		
18	man	man	PRON		
19	kan	kunne	AUX		
20	antage	antage	VERB		verb.cognition
21	,	,	PUNCT		
22	at	at	SCONJ		
23	det	det	PRON		
24	er	være	AUX		verb.stative
25	i	i	ADP		
26	et	en	DET		
27	fåtal	fåtal	NOUN		noun.quantity
28	af	af	ADP		
29	sager	sag	NOUN		noun.abstract
30	,	,	PUNCT		
31	at	at	SCONJ		
32	de	den	DET		
33	personer	person	NOUN		noun.person
34	,	,	PUNCT		
35	der	der	PRON		
36	efterfølgende	efterfølge	VERB		
37	,	,	PUNCT		
38	når	når	SCONJ		
39	de	den	PRON		
40	er	være	AUX		
41	blevet	blive	AUX		verb.stative
42	over	over	ADP		
43	15	15	ADJ		
44	år	år	NOUN		noun.time
45	,	,	PUNCT		
46	bliver	blive	AUX		
47	dømt	dømme	VERB		verb.cognition
48	,	,	PUNCT		
49	ikke	ikke	ADV		
50	har	have	AUX		
51	været	være	AUX		verb.stative
52	kendt	kende	ADJ		verb.cognition
53	af	af	ADP		
54	systemet	system	NOUN		noun.institution
55	tidligere	tidlig	ADV		
56	.	.	PUNCT		

# newdoc id = folketingetstaler-3.tsv
# sent_id = 2
# text =  Det er fast, og det er fair, men det er noget helt andet, man får, hvis man får en anden regering, og hvis SF, Socialistisk Folkeparti, kommer til.
1	Det	det	PRON		
2	er	være	AUX		verb.stative
3	fast	fast	ADV		adj.all
4	,	,	PUNCT		
5	og	og	CCONJ		
6	det	det	PRON		
7	er	være	AUX		verb.stative
8	fair	fair	ADJ		adj.all
9	,	,	PUNCT		
10	men	men	CCONJ		
11	det	det	PRON		
12	er	være	AUX		verb.stative
13	noget	nogen	PRON		
14	helt	helt	ADV		
15	andet	anden	PRON		
16	,	,	PUNCT		
17	man	man	PRON		
18	får	få	VERB		verb.possession
19	,	,	PUNCT		
20	hvis	hvis	SCONJ		
21	man	man	PRON		
22	får	få	VERB		verb.possession
23	en	en	DET		
24	anden	anden	DET		
25	regering	regering	NOUN		noun.institution
26	,	,	PUNCT		
27	og	og	CCONJ		
28	hvis	hvis	SCONJ		
29	SF	sf	PROPN		noun.institution
30	,	,	PUNCT		
31	Socialistisk	socialistisk	ADJ		noun.institution
32	Folkeparti	folkeparti	NOUN		noun.institution
33	,	,	PUNCT		
34	kommer	komme	VERB		verb.motion
35	til	til	ADP		verb.PARTICLE
36	.	.	PUNCT		

# newdoc id = folketingetstaler-3.tsv
# sent_id = 3
# text =  Har kommunen udgifter til aktive tilbud og andre aktører, der ligger over rådighedsloftet, betales denne del af udgifterne altid af kommunekassen, uanset om det er kommunen eller andre aktører, der udfører indsatsen.
1	Har	have	VERB		verb.phenomenon
2	kommunen	kommune	NOUN		noun.institution
3	udgifter	udgift	NOUN		noun.possession
4	til	til	ADP		
5	aktive	aktiv	ADJ		adj.all
6	tilbud	tilbud	NOUN		noun.act
7	og	og	CCONJ		
8	andre	anden	DET		
9	aktører	aktør	NOUN		noun.person
10	,	,	PUNCT		
11	der	der	PRON		
12	ligger	ligge	VERB		verb.stative
13	over	over	ADP		
14	rådighedsloftet	rådighedsloft	NOUN		noun.abstract
15	,	,	PUNCT		
16	betales	betale	VERB		verb.possession
17	denne	denne	DET		
18	del	del	NOUN		noun.quantity
19	af	af	ADP		
20	udgifterne	udgift	NOUN		noun.possession
21	altid	altid	ADV		
22	af	af	ADP		
23	kommunekassen	kommunekasse	NOUN		noun.abstract
24	,	,	PUNCT		
25	uanset	uanset	NOUN		
26	om	om	ADP		
27	det	det	PRON		
28	er	være	AUX		verb.stative
29	kommunen	kommune	NOUN		noun.institution
30	eller	eller	CCONJ		
31	andre	anden	DET		
32	aktører	aktør	NOUN		noun.person
33	,	,	PUNCT		
34	der	der	PRON		
35	udfører	udføre	VERB		verb.act
36	indsatsen	indsats	NOUN		noun.act
37	.	.	PUNCT		

# newdoc id = folketingetstaler-3.tsv
# sent_id = 4
# text =  Der er altså mange hvis' er og mange betingelser, som skal være opfyldt, for at vi kan nå frem til den situation, og det er i virkeligheden ganske teoretisk og så perifert, at ingen af de lande, som tillader dobbelt statsborgerskab, har kunnet give et eneste konkret eksempel på, at det har givet problemer.
1	Der	der	ADV		
2	er	være	VERB		verb.stative
3	altså	altså	ADV		
4	mange	mangen	ADJ		
5	hvis	hvis	SCONJ		
6	'	'	PUNCT		
7	er	være	AUX		
8	og	og	CCONJ		
9	mange	mangen	ADJ		
10	betingelser	betingelse	NOUN		noun.abstract
11	,	,	PUNCT		
12	som	som	PRON		
13	skal	skulle	AUX		
14	være	være	AUX		verb.stative
15	opfyldt	opfylde	VERB		adj.all
16	,	,	PUNCT		
17	for	for	CCONJ		
18	at	at	SCONJ		
19	vi	vi	PRON		
20	kan	kunne	AUX		
21	nå	nå	VERB		verb.act
22	frem	frem	ADV		verb.PARTICLE
23	til	til	ADP		
24	den	den	DET		
25	situation	situation	NOUN		noun.state
26	,	,	PUNCT		
27	og	og	CCONJ		
28	det	det	PRON		
29	er	være	AUX		verb.stative
30	i	i	ADP		
31	virkeligheden	virkelighed	NOUN		noun.abstract
32	ganske	ganske	ADV		
33	teoretisk	teoretisk	ADJ		adj.mental
34	og	og	CCONJ		
35	så	så	ADV		
36	perifert	perifer	ADJ		adj.all
37	,	,	PUNCT		
38	at	at	SCONJ		
39	ingen	ingen	PRON		
40	af	af	ADP		
41	de	den	DET		
42	lande	land	NOUN		noun.person
