# newdoc id = folketingetstaler-6.tsv
# sent_id = 1
# text =  Når der nu allerede er over 20 fungerende fixerum i Tyskland, mener man så, at det, Tyskland har gang i, er konventionsstridigt?
1	Når	når	SCONJ		
2	der	der	ADV		
3	nu	nu	ADV		
4	allerede	allerede	ADV		
5	er	være	AUX		verb.stative
6	over	over	ADP		
7	20	20	NUM		
8	fungerende	fungere	VERB		adj.phys
9	fixerum	fixerum	NOUN		noun.building
10	i	i	ADP		
11	Tyskland	tyskland	PROPN		noun.location
12	,	,	PUNCT		
13	mener	mene	VERB		verb.cognition
14	man	man	PRON		
15	så	så	VERB		
16	,	,	PUNCT		
17	at	at	SCONJ		
18	det	det	PRON		
19	,	,	PUNCT		
20	Tyskland	tyskland	PROPN		noun.location
21	har	have	AUX		verb.act
22	gang	gang	NOUN		verb.COLL
23	i	i	ADP		verb.COLL
24	,	,	PUNCT		
25	er	være	AUX		
26	konventionsstridigt	konventionsstrid	ADJ		adj.social
27	?	?	PUNCT		

# newdoc id = folketingetstaler-6.tsv
# sent_id = 2
# text =  Det mener vi i den grad der er behov for, og det kan man jo også tydeligt se, sådan som virkeligheden har udviklet sig, og derfor er vi også medforslagsstillere på forslaget her om øråd og bedre vilkår for øerne.
1	Det	det	PRON		
2	mener	mene	VERB		verb.cognition
3	vi	vi	PRON		
4	i	i	ADP		
5	den	den	DET		
6	grad	grad	NOUN		noun.quantity
7	der	der	ADV		
8	er	være	VERB		verb.stative
9	behov	behov	NOUN		noun.feeling
10	for	for	ADP		
11	,	,	PUNCT		
12	og	og	CCONJ		
13	det	det	PRON		
14	kan	kunne	AUX		
15	man	man	PRON		
16	jo	jo	ADV		
17	også	også	ADV		
18	tydeligt	tydelig	ADV		
19	se	se	VERB		verb.perception
20	,	,	PUNCT		
21	sådan	sådan	ADV		
22	som	som	ADP		
23	virkeligheden	virkelighed	NOUN		noun.abstract
24	har	have	AUX		
25	udviklet	udvikle	VERB		verb.change
26	sig	sig	PRON		verb.REFLPRON
27	,	,	PUNCT		
28	og	og	CCONJ		
29	derfor	derfor	ADV		
30	er	være	AUX		
31	vi	vi	PRON		
32	også	også	ADV		
33	medforslagsstillere	medforslagsstil	ADV		noun.person
34	på	på	ADP		
35	forslaget	forslag	NOUN		noun.communication
36	her	her	ADV		
37	om	om	ADP		
38	øråd	øråd	NOUN		noun.institution
39	og	og	CCONJ		
40	bedre	god	ADJ		
41	vilkår	vilkår	NOUN		noun.abstract
42	for	for	ADP		
43	øerne	ø	NOUN		noun.location
44	.	.	PUNCT		

# newdoc id = folketingetstaler-6.tsv
# sent_id = 3
# text =  Som nævnt har 300- timers- reglen fungeret efter hensigten, og det er regeringens opfattelse, at forhøjelsen af kravet om antal arbejdstimer fra 300 timer til 450 timer vil bidrage til, at endnu flere ægtepar på langvarig kontanthjælp i højere grad vil søge ud på arbejdsmarkedet og dermed bringe sig ud af offentlig forsørgelse. 450 timer over 2 år svarer til knap 5 timer om ugen; det kan være en avisrute, et rengøringsjob eller lignende.
1	Som	som	ADP		
2	nævnt	nævne	NOUN		
3	har	have	VERB		
4	300	300	NUM		noun.abstract
5	-	-	PUNCT		noun.abstract
6	timers	timer	NOUN		noun.abstract
7	-	-	PUNCT		noun.abstract
8	reglen	regel	NOUN		noun.abstract
9	fungeret	fungere	VERB		verb.phenomenon
10	efter	efter	ADP		
11	hensigten	hensigt	NOUN		noun.abstract
12	,	,	PUNCT		
13	og	og	CCONJ		
