# newdoc id = selvhenter-5.tsv
# sent_id = 1
# text =  kan heller ikke lide varme drikke.. som the, kaffe, kakao osv..
1	kan	kunne	AUX		verb.emotion
2	heller	heller	ADV		
3	ikke	ikke	ADV		
4	lide	lide	VERB		verb.COLL
5	varme	varme	NOUN		adj.phys
6	drikke	drikke	VERB		noun.food
7	.	.	PUNCT		
8	.	.	PUNCT		
9	som	som	ADP		
10	the	the	NOUN		noun.food
11	,	,	PUNCT		
12	kaffe	kaffe	NOUN		noun.food
13	,	,	PUNCT		
14	kakao	kakao	NOUN		noun.food
15	osv	osv	ADV		
16	.	.	PUNCT		
17	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 2
# text =  Jeg købte en masse af de der sten i Tunesien da jeg var på ferie der, men har alrig rigtig brugt dem?
1	Jeg	jeg	PRON		
2	købte	købe	VERB		verb.possession
3	en	en	DET		
4	masse	masse	NOUN		noun.quantity
5	af	af	ADP		
6	de	den	DET		
7	der	der	ADV		
8	sten	sten	NOUN		noun.object
9	i	i	ADP		
10	Tunesien	tunesien	PROPN		noun.location
11	da	da	SCONJ		
12	jeg	jeg	PRON		
13	var	være	VERB		verb.stative
14	på	på	ADP		
15	ferie	ferie	NOUN		noun.event
16	der	der	ADV		
17	,	,	PUNCT		
18	men	men	CCONJ		
19	har	have	AUX		
20	alrig	alr	VERB		
21	rigtig	rigtig	ADV		
22	brugt	bruge	VERB		verb.act
23	dem	de	PRON		
24	?	?	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 3
# text =  Måske derfor?..
1	Måske	måske	ADV		
2	derfor	derfor	ADV		
3	?	?	PUNCT		
4	.	.	PUNCT		
5	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 4
# text =  Nej, giver dig ret: o
1	Nej	nej	INTJ		
2	,	,	PUNCT		
3	giver	give	VERB		verb.cognition
4	dig	du	PRON		
5	ret	ret	NOUN		verb.COLL
6	:	:	PUNCT		
7	o	o	X		

# newdoc id = selvhenter-5.tsv
# sent_id = 5
# text =  Tja, sådan er det vel?! lol
1	Tja	tja	NOUN		
2	,	,	PUNCT		
3	sådan	sådan	ADV		
4	er	være	AUX		verb.stative
5	det	det	PRON		
6	vel	vel	ADV		
7	?	?	PUNCT		
8	!	!	PUNCT		
9	lol	lol	X		

# newdoc id = selvhenter-5.tsv
# sent_id = 6
# text = - Og optimistisk om sommeren, eller?: shock:
1	-	-	PUNCT		
2	Og	og	CCONJ		
3	optimistisk	optimistisk	ADV		adj.mental
4	om	om	ADP		
5	sommeren	sommer	NOUN		noun.time
6	,	,	PUNCT		
7	eller	eller	CCONJ		
8	?	?	PUNCT		
9	:	:	PUNCT		
10	shock	shock	NOUN		
11	:	:	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 7
# text =  Hehe, er det ikke altid sådan?:)
1	Hehe	hehe	PROPN		
2	,	,	PUNCT		
3	er	være	AUX		verb.stative
4	det	det	PRON		
5	ikke	ikke	ADV		
6	altid	altid	ADV		
7	sådan	sådan	ADJ		
8	?	?	PUNCT		
9	:	:	PUNCT		
10	)	)	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 8
# text =  Helene, dit sexdyr! size=9: ffab5d0287) rofl./ size: ffab5d0287)
1	Helene	hel	NOUN		noun.person
2	,	,	PUNCT		
3	dit	dit	DET		
4	sexdyr	sexdyr	NOUN		noun.person
5	!	!	PUNCT		
6	size=9	size=9	X		
7	:	:	PUNCT		
8	ffab5d0287	ffab5d0287	NUM		
9	)	)	PUNCT		
10	rofl	rofl	NOUN		
11	.	.	PUNCT		
12	/	/	PUNCT		
13	size	siz	VERB		
14	:	:	PUNCT		
15	ffab5d0287	ffab5d0287	NUM		
16	)	)	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 9
# text =  Jeg går i gymnasiet, i B.
1	Jeg	jeg	PRON		
2	går	gå	VERB		verb.stative
3	i	i	ADP		
4	gymnasiet	gymnasium	NOUN		noun.institution
5	,	,	PUNCT		
6	i	i	ADP		
7	B	b	PROPN		
8	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 10
# text =  Som sagt tidligere- Held og Lykke, kærligheden er den vidunderligste ting, der kan overkomme 2 personer..
1	Som	som	ADP		
2	sagt	sige	VERB		verb.communication
3	tidligere	tidlig	ADV		
4	-	-	PUNCT		
5	Held	held	NOUN		noun.phenomenon
6	og	og	CCONJ		
7	Lykke	lykke	NOUN		noun.feeling
8	,	,	PUNCT		
9	kærligheden	kærlighed	NOUN		noun.feeling
10	er	være	AUX		verb.stative
11	den	den	DET		
12	vidunderligste	vidunderlig	ADJ		adj.all
13	ting	ting	NOUN		noun.abstract
14	,	,	PUNCT		
15	der	der	PRON		
16	kan	kunne	AUX		
17	overkomme	overkomme	VERB		verb.phenomenon
18	2	2	NUM		
19	personer	person	NOUN		noun.person
20	.	.	PUNCT		
21	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 11
# text =  Jeg tog en dag ind i byen efter skole, satte mig ind på Burger King, bestilte en kop kaffe, og satte mig til at tænke, mens jeg kiggede på alle de mennesker der gik forbi.
1	Jeg	jeg	PRON		
2	tog	toge	VERB		verb.motion
3	en	en	DET		
4	dag	dag	NOUN		noun.time
5	ind	ind	ADV		verb.PARTICLE
6	i	i	ADP		
7	byen	by	NOUN		noun.location
8	efter	efter	ADP		
9	skole	skole	NOUN		noun.act
10	,	,	PUNCT		
11	satte	sætte	VERB		verb.motion
12	mig	jeg	PRON		
13	ind	ind	ADV		verb.PARTICLE
14	på	på	ADP		
15	Burger	burger	PROPN		noun.building
16	King	king	PROPN		noun.building
17	,	,	PUNCT		
18	bestilte	bestille	VERB		verb.communication
19	en	en	DET		
20	kop	kop	ADJ		noun.container
21	kaffe	kaffe	NOUN		noun.food
22	,	,	PUNCT		
23	og	og	CCONJ		
24	satte	sætte	VERB		verb.aspectual
25	mig	jeg	PRON		verb.REFLPRON
26	til	til	ADP		
27	at	at	PART		
28	tænke	tænke	VERB		verb.cognition
29	,	,	PUNCT		
30	mens	mens	SCONJ		
31	jeg	jeg	PRON		
32	kiggede	kigge	VERB		verb.act
33	på	på	ADP		
34	alle	al	ADJ		
35	de	den	DET		
36	mennesker	menneske	NOUN		noun.person
37	der	der	ADV		
38	gik	gå	VERB		verb.motion
39	forbi	forbi	ADV		
40	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 12
# text =  Jeg finder arbejdet i dansk timerne interessant, engelsk er godt? og musik er så hyggeligt, og et dejligt afbræk på en skoledag..
1	Jeg	jeg	PRON		
2	finder	finde	VERB		
3	arbejdet	arbejde	NOUN		noun.act
4	i	i	ADP		
5	dansk	dansk	ADJ		noun.time
6	timerne	timer	NOUN		noun.time
7	interessant	interessant	ADJ		adj.mental
8	,	,	PUNCT		
9	engelsk	engelsk	NOUN		noun.domain
10	er	være	AUX		verb.stative
11	godt	godte	ADV		adj.all
12	?	?	PUNCT		
13	og	og	CCONJ		
14	musik	musik	NOUN		noun.domain
15	er	være	AUX		verb.stative
16	så	så	ADV		
17	hyggeligt	hyggelig	ADJ		adj.mental
18	,	,	PUNCT		
19	og	og	CCONJ		
20	et	en	DET		
21	dejligt	dejlig	ADJ		adj.all
22	afbræk	afbræk	NOUN		noun.abstract
23	på	på	ADP		
24	en	en	DET		
25	skoledag	skoledag	NOUN		noun.time
26	.	.	PUNCT		
27	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 13
# text =  TRÆLS.. nogen der ved hvad jeg skal gøre??...
1	TRÆLS	træls	ADJ		adj.mental
2	.	.	PUNCT		
3	.	.	PUNCT		
4	nogen	nogen	PRON		
5	der	der	ADV		
6	ved	ved	ADP		verb.cognition
7	hvad	hvad	PRON		
8	jeg	jeg	PRON		
9	skal	skulle	AUX		
10	gøre	gøre	VERB		verb.act
11	?	?	PUNCT		
12	?	?	PUNCT		
13	.	.	PUNCT		
14	.	.	PUNCT		
15	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 14
# text =  Et solidt spark i skridtet der gør drengen impotent?
1	Et	en	DET		
2	solidt	solid	ADJ		adj.phys
3	spark	spark	NOUN		noun.act
4	i	i	ADP		
5	skridtet	skridt	NOUN		noun.body
6	der	der	ADV		
7	gør	gøre	VERB		verb.change
8	drengen	dreng	NOUN		noun.person
9	impotent	impotent	NOUN		adj.phys
10	?	?	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 15
# text =  Altså kan vi konkludere at 1 ml nok er 1 gram, hvilket jo ikke er den store surprise da det jo er" vand".
1	Altså	altså	ADV		
2	kan	kunne	AUX		
3	vi	vi	PRON		
4	konkludere	konkludere	VERB		verb.cognition
5	at	at	PART		
6	1	1	AUX		
7	ml	ml	NOUN		noun.quantity
8	nok	nok	ADV		
9	er	være	AUX		verb.stative
10	1	1	ADJ		
11	gram	gram	NOUN		noun.quantity
12	,	,	PUNCT		
13	hvilket	hvilken	PRON		
14	jo	jo	ADV		
15	ikke	ikke	ADV		
16	er	være	AUX		verb.stative
17	den	den	DET		
18	store	stor	ADJ		adj.phys
19	surprise	surpris	NOUN		noun.feeling
20	da	da	SCONJ		
21	det	det	PRON		
22	jo	jo	ADV		
23	er	være	AUX		verb.stative
24	"	"	PUNCT		
25	vand	vand	NOUN		noun.substance
26	"	"	PUNCT		
27	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 16
# text =  WeekendTV sux: o
1	WeekendTV	weekendtv	ADJ		
2	sux	sux	NOUN		
3	:	:	PUNCT		
4	o	o	X		

# newdoc id = selvhenter-5.tsv
# sent_id = 17
# text =  Kom i gang- Skriv en masse indlæg!
1	Kom	komme	VERB		verb.aspectual
2	i	i	ADP		verb.COLL
3	gang	gang	NOUN		verb.COLL
4	-	-	PUNCT		
5	Skriv	skrive	VERB		verb.creation
6	en	en	DET		
7	masse	masse	NOUN		noun.quantity
8	indlæg	indlæg	NOUN		noun.communication
9	!	!	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 18
# text =  I må nok hellere flygte med det samme: (
1	I	i	PRON		
2	må	måtte	AUX		
3	nok	nok	ADV		
4	hellere	hellere	ADV		
5	flygte	flygte	VERB		verb.motion
6	med	med	ADP		
7	det	det	DET		
8	samme	samme	ADJ		
9	:	:	PUNCT		
10	(	(	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 19
# text =  Problemet med NetScape og Mozilla ( syntes jeg) er, at de fx ikke understøtter farvede scroolbars...
1	Problemet	problem	NOUN		noun.cognition
2	med	med	ADP		
3	NetScape	netscape	NOUN		noun.communication
4	og	og	CCONJ		
5	Mozilla	mozilla	PROPN		noun.communication
6	(	(	PUNCT		
7	syntes	synes	VERB		verb.cognition
8	jeg	jeg	PRON		
9	)	)	PUNCT		
10	er	være	VERB		verb.stative
11	,	,	PUNCT		
12	at	at	SCONJ		
13	de	den	PRON		
14	fx	fx	ADV		
15	ikke	ikke	ADV		
16	understøtter	understøtte	VERB		verb.stative
17	farvede	farvet	ADJ		adj.phys
18	scroolbars	scroolbar	NOUN		noun.artifact
19	.	.	PUNCT		
20	.	.	PUNCT		
21	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 20
# text =  Ja, regner også med at det er mig der bor det forkerte sted.
1	Ja	ja	INTJ		
2	,	,	PUNCT		
3	regner	regne	VERB		verb.cognition
4	også	også	ADV		
5	med	med	ADP		verb.COLL
6	at	at	SCONJ		
7	det	det	PRON		
8	er	være	AUX		verb.stative
9	mig	jeg	PRON		
10	der	der	ADV		
11	bor	bore	VERB		verb.stative
12	det	det	DET		
13	forkerte	forkert	ADJ		adj.all
14	sted	sted	NOUN		noun.location
15	.	.	PUNCT		

# newdoc id = selvhenter-5.tsv
# sent_id = 21
# text =  Jo, men nu, da der er skabt tvivl om, hvorvidt det bør være muligt at anvende animerede avatars, mente jeg, at det var nødvendigt at tage den i brug igen, idet jeg gerne vil fremhæve min mening af sletning af disse ved at bibeholde den.
1	Jo	jo	INTJ		
2	,	,	PUNCT		
3	men	men	CCONJ		
4	nu	nu	ADV		
5	,	,	PUNCT		
6	da	da	SCONJ		
7	der	der	ADV		
8	er	være	AUX		
9	skabt	skabe	VERB		verb.creation
10	tvivl	tvivl	NOUN		noun.cognition
11	om	om	ADP		
12	,	,	PUNCT		
13	hvorvidt	hvorvidt	SCONJ		
14	det	det	PRON		
15	bør	burde	AUX		
16	være	være	AUX		verb.stative
17	muligt	mulig	ADJ		adj.all
18	at	at	PART		
19	anvende	anvende	VERB		verb.act
20	animerede	animere	ADJ		adj.all
21	avatars	avatar	NOUN		noun.communication
22	,	,	PUNCT		
23	mente	mene	VERB		verb.cognition
24	jeg	jeg	PRON		
25	,	,	PUNCT		
26	at	at	SCONJ		
27	det	det	PRON		
28	var	være	AUX		verb.stative
29	nødvendigt	nødvendig	ADJ		adj.all
30	at	at	PART		
31	tage	tage	VERB		verb.act
32	den	den	PRON		
33	i	i	ADP		verb.COLL
34	brug	brug	NOUN		verb.COLL
35	igen	igen	ADV		
36	,	,	PUNCT		
37	idet	idet	SCONJ		
38	jeg	jeg	PRON		
39	gerne	gerne	ADV		
40	vil	ville	AUX		
41	fremhæve	fremhæve	VERB		verb.communication
