# newdoc id = politiken_2009-5.tsv
# sent_id = 1
# text =  I Holstebro tør de ikke lade en skulptur stå ude om natten.
1	I	i	ADP		
2	Holstebro	holstebro	PROPN		noun.location
3	tør	tørre	AUX		verb.emotion
4	de	den	PRON		
5	ikke	ikke	ADV		
6	lade	lade	VERB		verb.phenomenon
7	en	en	DET		
8	skulptur	skulptur	NOUN		noun.artifact
9	stå	stå	VERB		verb.stative
10	ude	ude	ADV		
11	om	om	ADP		
12	natten	nat	NOUN		noun.time
13	.	.	PUNCT		

# newdoc id = politiken_2009-5.tsv
# sent_id = 2
# text =  Drengen betragtes af politiet som farlig, og derfor blev han efterlyst med navn og billede, selv om retten har nedlagt navneforbud.
1	Drengen	dreng	NOUN		noun.person
2	betragtes	betragte	VERB		verb.cognition
3	af	af	ADP		
4	politiet	politi	NOUN		noun.institution
5	som	som	ADP		
6	farlig	farlig	ADJ		adj.all
7	,	,	PUNCT		
8	og	og	CCONJ		
9	derfor	derfor	ADV		
10	blev	blive	AUX		
11	han	han	PRON		
12	efterlyst	efterlyse	VERB		verb.communication
13	med	med	ADP		
14	navn	navn	NOUN		noun.attribute
15	og	og	CCONJ		
16	billede	billede	NOUN		noun.artifact
17	,	,	PUNCT		
18	selv	selv	PRON		
19	om	om	ADP		
20	retten	ret	NOUN		noun.institution
21	har	have	AUX		
22	nedlagt	nedlægge	VERB		verb.act
23	navneforbud	navneforbud	NOUN		noun.act
24	.	.	PUNCT		

# newdoc id = politiken_2009-5.tsv
# sent_id = 3
# text = 4.
1	4	4	PUNCT		
2	.	.	PUNCT		

# newdoc id = politiken_2009-5.tsv
# sent_id = 4
# text =  30- årige Staal har i denne sæson været på isen for HV 71, der netop har hentet sølv i den svenske eliteserie, men nu trækker hans gamle klub med et attraktivt tilbud.
1	30	30	NUM		adj.phys
2	-	-	PUNCT		adj.phys
3	årige	årig	ADJ		adj.phys
4	Staal	staal	PROPN		noun.person
5	har	have	VERB		
6	i	i	ADP		
7	denne	denne	DET		
8	sæson	sæson	NOUN		noun.time
9	været	være	VERB		verb.stative
10	på	på	ADP		
11	isen	is	NOUN		noun.substance
12	for	for	ADP		
13	HV	hv	PROPN		noun.person
14	71	71	ADV		noun.person
15	,	,	PUNCT		
16	der	der	PRON		
17	netop	netop	ADV		
18	har	have	AUX		
19	hentet	hente	VERB		verb.possession
20	sølv	sølv	NOUN		noun.artifact
21	i	i	ADP		
22	den	den	DET		
23	svenske	svensk	ADJ		adj.social
24	eliteserie	eliteseri	NOUN		noun.domain
25	,	,	PUNCT		
26	men	men	CCONJ		
27	nu	nu	ADV		
28	trækker	trække	VERB		verb.phenomenon
29	hans	hans	DET		
30	gamle	gammel	ADJ		adj.time
31	klub	klub	NOUN		noun.person
32	med	med	ADP		
33	et	en	DET		
34	attraktivt	attraktiv	ADJ		adj.all
35	tilbud	tilbud	NOUN		noun.possession
36	.	.	PUNCT		

# newdoc id = politiken_2009-5.tsv
# sent_id = 5
# text =  Til den tid forventer regionen at have været igennem en ny udbudsrunde, skriver Dagbladet Ringsted og Sjællandske.
1	Til	til	ADP		
2	den	den	DET		
3	tid	tid	NOUN		noun.time
4	forventer	forvente	VERB		verb.cognition
5	regionen	region	NOUN		noun.institution
6	at	at	PART		
7	have	have	AUX		
8	været	være	VERB		verb.stative
9	igennem	igennem	ADP		verb.PARTICLE
10	en	en	DET		
11	ny	ny	ADJ		adj.time
12	udbudsrunde	udbudsrunde	NOUN		noun.event
13	,	,	PUNCT		
14	skriver	skrive	VERB		verb.communication
15	Dagbladet	dagbladet	PROPN		noun.communication
16	Ringsted	ringsted	PROPN		noun.communication
17	og	og	CCONJ		noun.communication
18	Sjællandske	sjællandsk	ADJ		noun.communication
19	.	.	PUNCT		

# newdoc id = politiken_2009-5.tsv
# sent_id = 6
# text =  Ja, det var åbenlyst for alle i den tribunebuldrende hal i den kroatiske havneby Porec:
1	Ja	ja	INTJ		
2	,	,	PUNCT		
3	det	det	PRON		
4	var	være	AUX		verb.stative
5	åbenlyst	åbenlys	ADJ		adj.mental
6	for	for	ADP		
7	alle	al	ADJ		noun.person
8	i	i	ADP		
9	den	den	DET		
10	tribunebuldrende	tribunebuldr	VERB		adj.phys
11	hal	hal	NOUN		noun.building
12	i	i	ADP		
13	den	den	DET		
14	kroatiske	kroatisk	ADJ		adj.social
