# newdoc id = se_og_hoer-2.tsv
# sent_id = 1
# text =  Men de kan ikke få parforholdet til at fungere.
1	Men	men	CCONJ		
2	de	den	PRON		
3	kan	kunne	AUX		
4	ikke	ikke	ADV		
5	få	få	VERB		verb.change
6	parforholdet	parforhold	NOUN		noun.relation
7	til	til	ADP		verb.PARTICLE
8	at	at	PART		
9	fungere	fungere	VERB		verb.phenomenon
10	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 2
# text =  Glæden lyste ud af dem, da stort set samtlige dansktopstjerner optrådte i et kæmpe fødselsdagsshow.
1	Glæden	glæde	NOUN		noun.feeling
2	lyste	lyste	VERB		verb.phenomenon
3	ud	ud	ADV		
4	af	af	ADP		
5	dem	de	PRON		
6	,	,	PUNCT		
7	da	da	SCONJ		
8	stort	stor	ADV		
9	set	se	VERB		
10	samtlige	samtlige	ADJ		adj.all
11	dansktopstjerner	dansktopstjern	NOUN		noun.person
12	optrådte	optræde	VERB		verb.act
13	i	i	ADP		
14	et	en	DET		
15	kæmpe	kæmpe	ADJ		adj.phys
16	fødselsdagsshow	fødselsdagsshow	NOUN		noun.event
17	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 3
# text =  Det første katalog udkom i 1911, og Bent er den lykkelige ejer af en stor samling af eftertidens eksemplarer.
1	Det	det	DET		
2	første	først	ADJ		adj.time
3	katalog	katalog	NOUN		noun.communication
4	udkom	udkomme	VERB		verb.communication
5	i	i	ADP		
6	1911	1911	NUM		noun.time
7	,	,	PUNCT		
8	og	og	CCONJ		
9	Bent	bent	PROPN		noun.person
10	er	være	AUX		verb.stative
11	den	den	DET		
12	lykkelige	lykkelig	ADJ		adj.mental
13	ejer	ejer	NOUN		noun.person
14	af	af	ADP		
15	en	en	DET		
16	stor	stor	ADJ		adj.phys
17	samling	samling	NOUN		noun.group
18	af	af	ADP		
19	eftertidens	eftertid	NOUN		noun.time
20	eksemplarer	eksemplar	NOUN		noun.artifact
21	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 4
# text =  Den 96- årige skibsreder er bestemt i fuldt vigør.
1	Den	den	DET		
2	96	96	ADJ		adj.time
3	-	-	PUNCT		adj.time
4	årige	årig	ADJ		adj.time
5	skibsreder	skibsreder	NOUN		noun.person
6	er	være	AUX		verb.stative
7	bestemt	bestemt	ADV		
8	i	i	ADP		
9	fuldt	fuld	ADV		adj.all
10	vigør	vigør	ADJ		noun.attribute
11	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 5
# text =  Hælen sad fast, men kronprinsessen fik hurtigt skoen på igen, efter at hun og Frederik havde besøgt Arlington kirkegård og John F.
1	Hælen	hæl	NOUN		noun.artifact
2	sad	sidde	VERB		verb.stative
3	fast	fast	ADV		verb.PARTICLE
4	,	,	PUNCT		
5	men	men	CCONJ		
6	kronprinsessen	kronprinsesse	NOUN		noun.person
7	fik	få	VERB		verb.change
8	hurtigt	hurtig	ADV		
9	skoen	sko	NOUN		noun.artifact
10	på	på	ADP		
11	igen	igen	ADV		
12	,	,	PUNCT		
13	efter	efter	ADP		
14	at	at	SCONJ		
15	hun	hun	PRON		
16	og	og	CCONJ		
17	Frederik	frederik	PROPN		noun.person
18	havde	have	AUX		
19	besøgt	besøge	VERB		verb.act
20	Arlington	arlington	PROPN		noun.location
21	kirkegård	kirkegård	NOUN		noun.location
22	og	og	CCONJ		
23	John	john	PROPN		noun.person
24	F	f	PROPN		noun.person
25	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 6
# text =  Nu koster de 172 kvadratmeter med ude ndør s bruseniche 12. 950. 000 kr.
1	Nu	nu	ADV		
2	koster	koste	VERB		verb.stative
3	de	den	DET		
4	172	172	ADJ		
5	kvadratmeter	kvadratmeter	NOUN		noun.quantity
6	med	med	ADP		
7	ude	ude	ADV		adj.phys
8	ndør	ndør	X		adj.phys
9	s	s	X		adj.phys
10	bruseniche	bruseniche	X		noun.artifact
11	12	12	ADV		
12	.	.	PUNCT		
13	950	950	NUM		
14	.	.	PUNCT		
15	000	000	NUM		
16	kr	kr	NOUN		noun.quantity
17	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 7
# text = - sjov 37- årig komiker med hang til unge piger, luftede forleden sin 16 år yngre skuespillerkæreste Julie Zangenberg i de små gader i Københavns indre by.
1	-	-	PUNCT		
2	sjov	sjov	VERB		adj.mental
3	37	37	ADV		adj.time
4	-	-	PUNCT		adj.time
5	årig	årig	VERB		adj.time
6	komiker	komiker	NOUN		noun.person
7	med	med	ADP		
8	hang	hang	NOUN		noun.cognition
9	til	til	ADP		
10	unge	ung	ADJ		adj.time
11	piger	pige	NOUN		noun.person
12	,	,	PUNCT		
13	luftede	lufte	VERB		verb.act
14	forleden	forleden	ADV		
15	sin	sin	DET		
16	16	16	ADJ		
17	år	år	NOUN		noun.time
18	yngre	ung	ADJ		adj.time
19	skuespillerkæreste	skuespillerkærest	NOUN		noun.person
20	Julie	julie	PROPN		noun.person
21	Zangenberg	zangenberg	PROPN		noun.person
22	i	i	ADP		
23	de	den	DET		
24	små	lille	ADJ		adj.phys
25	gader	gade	NOUN		noun.location
26	i	i	ADP		
27	Københavns	københavns	PROPN		noun.location
28	indre	indre	ADJ		adj.phys
29	by	by	NOUN		noun.location
30	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 8
# text = 4 Alle gebissers Porsche virker som en magnet på silikonebryster.
1	4	4	PUNCT		
2	Alle	al	ADJ		
3	gebissers	gebis	NOUN		noun.artifact
4	Porsche	porsche	PROPN		noun.vehicle
5	virker	virke	VERB		verb.phenomenon
6	som	som	ADP		
7	en	en	DET		
8	magnet	magnet	NOUN		noun.artifact
9	på	på	ADP		
10	silikonebryster	silikonebryst	NOUN		noun.body
11	.	.	PUNCT		

# newdoc id = se_og_hoer-2.tsv
# sent_id = 9
# text =  Den ældste halvdel af Brødrene Olsen føler sig bare som en glad dreng, der har fået en masse drømme opfyldt.
1	Den	den	DET		
2	ældste	gammel	ADJ		adj.time
3	halvdel	halvdel	NOUN		noun.quantity
4	af	af	ADP		
5	Brødrene	brødrene	PROPN		noun.person
6	Olsen	olsen	PROPN		noun.person
7	føler	føle	VERB		verb.emotion
8	sig	sig	PRON		verb.REFLPRON
