# newdoc id = folketingetstaler-2.tsv
# sent_id = 1
# text =  Jeg fik ikke svar på spørgsmålet om guldreserverne, men jeg håber, at det kommer.
1	Jeg	jeg	PRON		
2	fik	få	VERB		verb.communication
3	ikke	ikke	ADV		
4	svar	svar	NOUN		noun.communication
5	på	på	ADP		
6	spørgsmålet	spørgsmål	NOUN		noun.communication
7	om	om	ADP		
8	guldreserverne	guldreserv	NOUN		noun.possession
9	,	,	PUNCT		
10	men	men	CCONJ		
11	jeg	jeg	PRON		
12	håber	håbe	VERB		verb.emotion
13	,	,	PUNCT		
14	at	at	SCONJ		
15	det	det	PRON		
16	kommer	komme	VERB		verb.communication
17	.	.	PUNCT		

# newdoc id = folketingetstaler-2.tsv
# sent_id = 2
# text =  Derudover har vi de medicinske patienter, som ministeren nævnte, som fortsat ligger på afdelinger, der er overbelagte, og vi har psykiatriske patienter, der bliver afvist på vores psykiatriske skadestuer.
1	Derudover	derudover	ADV		
2	har	have	AUX		verb.stative
3	vi	vi	PRON		
4	de	den	DET		
5	medicinske	medicinsk	ADJ		adj.phys
6	patienter	patient	NOUN		noun.person
7	,	,	PUNCT		
8	som	som	ADP		
9	ministeren	minister	NOUN		noun.person
10	nævnte	nævne	VERB		verb.communication
11	,	,	PUNCT		
12	som	som	PRON		
13	fortsat	fortsætte	ADV		
14	ligger	ligge	VERB		verb.stative
15	på	på	ADP		
16	afdelinger	afdeling	NOUN		noun.building
17	,	,	PUNCT		
18	der	der	PRON		
19	er	være	AUX		verb.stative
20	overbelagte	overbelag	VERB		adj.phys
21	,	,	PUNCT		
22	og	og	CCONJ		
23	vi	vi	PRON		
24	har	have	AUX		verb.stative
25	psykiatriske	psykiatrisk	ADJ		adj.mental
26	patienter	patient	NOUN		noun.person
27	,	,	PUNCT		
28	der	der	PRON		
29	bliver	blive	AUX		
30	afvist	afvise	VERB		verb.act
31	på	på	ADP		
32	vores	vores	DET		
33	psykiatriske	psykiatrisk	ADJ		adj.mental
34	skadestuer	skadestue	NOUN		noun.building
35	.	.	PUNCT		

# newdoc id = folketingetstaler-2.tsv
# sent_id = 3
# text =  Vi lever i et demokrati.
1	Vi	vi	PRON		
2	lever	levere	VERB		verb.stative
3	i	i	ADP		
4	et	en	DET		
5	demokrati	demokrati	NOUN		noun.abstract
6	.	.	PUNCT		

# newdoc id = folketingetstaler-2.tsv
# sent_id = 4
# text =  Men det er jo noget, man er nødt til at gå i dybden med og lave regninger på, og det kan vi ikke gøre her fra Folketingets talerstol.
1	Men	men	CCONJ		
2	det	det	PRON		
3	er	være	AUX		verb.stative
4	jo	jo	ADV		
5	noget	nogen	PRON		
6	,	,	PUNCT		
7	man	man	PRON		
8	er	være	AUX		verb.stative
9	nødt	nødt	ADJ		verb.COLL
10	til	til	ADP		verb.COLL
11	at	at	PART		
12	gå	gå	VERB		verb.act
13	i	i	ADP		verb.COLL
14	dybden	dybde	NOUN		verb.COLL
15	med	med	ADV		verb.COLL
16	og	og	CCONJ		
17	lave	lave	VERB		verb.act
18	regninger	regning	NOUN		verb.COLL
19	på	på	ADP		
20	,	,	PUNCT		
21	og	og	CCONJ		
22	det	det	PRON		
23	kan	kunne	AUX		
24	vi	vi	PRON		
25	ikke	ikke	ADV		
26	gøre	gøre	VERB		verb.act
27	her	her	ADV		
28	fra	fra	ADP		
29	Folketingets	folketing	NOUN		noun.institution
30	talerstol	talerstol	NOUN		noun.artifact
31	.	.	PUNCT		

# newdoc id = folketingetstaler-2.tsv
# sent_id = 5
# text =  Hovedparten af kriminaliteten bliver altså stadig væk begået af danskere her i Danmark, og det er et langt, langt større problem.
1	Hovedparten	hovedpart	NOUN		noun.relation
2	af	af	ADP		
3	kriminaliteten	kriminalitet	NOUN		noun.act
4	bliver	blive	AUX		
5	altså	altså	ADV		
6	stadig	stadig	ADV		
7	væk	væk	ADV		
8	begået	begå	VERB		verb.act
9	af	af	ADP		
10	danskere	dansker	NOUN		noun.person
11	her	her	ADV		
12	i	i	ADP		
13	Danmark	danmark	PROPN		noun.location
14	,	,	PUNCT		
15	og	og	CCONJ		
16	det	det	PRON		
17	er	være	AUX		verb.stative
18	et	en	DET		
19	langt	lang	ADJ		
20	,	,	PUNCT		
21	langt	lang	ADV		
22	større	stor	ADJ		adj.all
23	problem	problem	NOUN		noun.cognition
24	.	.	PUNCT		

# newdoc id = folketingetstaler-2.tsv
# sent_id = 6
# text =  Men at lukke sig om sig selv har aldrig gavnet nogen, og det viser de kedelige erfaringer fra 1930' erne, hvor den internationale handel og den samlede velstand faldt.
1	Men	men	CCONJ		
2	at	at	PART		
3	lukke	lukke	VERB		verb.act
4	sig	sig	PRON		verb.REFLPRON
5	om	om	ADP		
6	sig	sig	PRON		
7	selv	selv	PRON		
8	har	have	AUX		
9	aldrig	aldrig	ADV		
10	gavnet	gavne	VERB		verb.change
11	nogen	nogen	PRON		
12	,	,	PUNCT		
13	og	og	CCONJ		
14	det	det	PRON		
15	viser	visere	VERB		verb.communication
16	de	den	DET		
17	kedelige	kedelig	ADJ		adj.mental
18	erfaringer	erfaring	NOUN		noun.cognition
19	fra	fra	ADP		
20	1930	1930	NUM		noun.time
21	'	'	PUNCT		noun.time
22	erne	ern	NOUN		noun.time
23	,	,	PUNCT		
24	hvor	hvor	ADV		
25	den	den	DET		
26	internationale	international	ADJ		adj.social
27	handel	handel	NOUN		noun.possession
28	og	og	CCONJ		
29	den	den	DET		
30	samlede	samle	VERB		adj.all
31	velstand	velstand	NOUN		noun.attribute
32	faldt	falde	VERB		verb.change
33	.	.	PUNCT		

# newdoc id = folketingetstaler-2.tsv
# sent_id = 7
# text =  Og jeg synes, det er lidt ærgerligt i forhold til de mennesker, der vitterlig har problemer, at man ikke sådan med et varsel fokuserer på, hvordan vi gør det bedre for dem, i stedet for at stå og gøre det lige præcis på det tidspunkt, hvor man synes at det kan være en god politisk sag at tage op, for så vil medierne nok skrive noget om det, for nu er det jo tæt på jul.
1	Og	og	CCONJ		
2	jeg	jeg	PRON		
3	synes	synes	VERB		verb.cognition
4	,	,	PUNCT		
5	det	det	PRON		
6	er	være	AUX		verb.stative
7	lidt	lidt	ADV		
8	ærgerligt	ærgerlig	ADJ		adj.mental
9	i	i	ADP		
10	forhold	forhold	NOUN		
11	til	til	ADP		
12	de	den	DET		
13	mennesker	menneske	NOUN		noun.person
14	,	,	PUNCT		
15	der	der	PRON		
16	vitterlig	vitterlig	ADV		
17	har	have	VERB		verb.cognition
18	problemer	problem	NOUN		noun.cognition
19	,	,	PUNCT		
20	at	at	SCONJ		
21	man	man	PRON		
22	ikke	ikke	ADV		
23	sådan	sådan	ADV		
24	med	med	ADP		
25	et	en	DET		
26	varsel	varsel	NOUN		noun.communication
27	fokuserer	fokusere	VERB		verb.cognition
28	på	på	ADP		
29	,	,	PUNCT		
30	hvordan	hvordan	ADV		
31	vi	vi	PRON		
32	gør	gøre	VERB		verb.act
33	det	det	PRON		
34	bedre	god	ADV		adj.all
35	for	for	ADP		
36	dem	de	PRON		
37	,	,	PUNCT		
38	i	i	ADP		
39	stedet	sted	NOUN		
40	for	for	ADP		
41	at	at	PART		
42	stå	stå	VERB		verb.stative
43	og	og	CCONJ		
44	gøre	gøre	VERB		verb.act
45	det	det	PRON		
46	lige	lige	ADV		
47	præcis	præcis	ADV		
48	på	på	ADP		
49	det	det	DET		
50	tidspunkt	tidspunkt	NOUN		noun.time
51	,	,	PUNCT		
52	hvor	hvor	ADV		
53	man	man	PRON		
54	synes	synes	VERB		verb.cognition
55	at	at	SCONJ		
56	det	det	PRON		
57	kan	kunne	AUX		
58	være	være	VERB		verb.stative
59	en	en	DET		
60	god	god	ADJ		adj.all
