# newdoc id = bentesblog-1.tsv
# sent_id = 1
# text =  Eller rettere manden nedlagde det.
1	Eller	eller	CCONJ		
2	rettere	ret	VERB		
3	manden	mand	NOUN		noun.person
4	nedlagde	nedlægge	VERB		verb.motion
5	det	det	PRON		
6	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 2
# text =  Da dejen var rørt, og panden sat over, kiggede manden i mit liv på mit projekt og spurgte:
1	Da	da	SCONJ		
2	dejen	dej	NOUN		noun.food
3	var	være	AUX		
4	rørt	røre	VERB		verb.contact
5	,	,	PUNCT		
6	og	og	CCONJ		
7	panden	pande	NOUN		noun.artifact
8	sat	sætte	VERB		verb.motion
9	over	over	ADP		verb.PARTICLE
10	,	,	PUNCT		
11	kiggede	kigge	VERB		verb.perception
12	manden	mand	NOUN		noun.person
13	i	i	ADP		
14	mit	min	DET		
15	liv	liv	NOUN		noun.state
16	på	på	ADP		
17	mit	min	DET		
18	projekt	projekt	NOUN		noun.act
19	og	og	CCONJ		
20	spurgte	spørge	VERB		verb.communication
21	:	:	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 3
# text =  Du kan skrive en kommentar, eller sende et trackback fra dit eget site.
1	Du	du	PRON		
2	kan	kunne	AUX		
3	skrive	skrive	VERB		verb.communication
4	en	en	DET		
5	kommentar	kommentar	NOUN		noun.communication
6	,	,	PUNCT		
7	eller	eller	CCONJ		
8	sende	sende	VERB		verb.communication
9	et	en	DET		
10	trackback	trackback	NOUN		noun.communication
11	fra	fra	ADP		
12	dit	dit	DET		
13	eget	egen	ADJ		
14	site	sit	NOUN		noun.communication
15	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 4
# text =  Du kan skrive en kommentar, eller sende et trackback fra dit eget site.
1	Du	du	PRON		
2	kan	kunne	AUX		
3	skrive	skrive	VERB		verb.communication
4	en	en	DET		
5	kommentar	kommentar	NOUN		noun.communication
6	,	,	PUNCT		
7	eller	eller	CCONJ		
8	sende	sende	VERB		verb.communication
9	et	en	DET		
10	trackback	trackback	NOUN		noun.communication
11	fra	fra	ADP		
12	dit	dit	DET		
13	eget	egen	ADJ		
14	site	sit	NOUN		noun.communication
15	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 5
# text =  Dette indlæg blev udgivet den tirsdag, 13. juli 2010 kl.12: 10 og er gemt i Katte. Du kan følge alle svar til dette indlæg via RSS2. 0- feedet.
1	Dette	denne	DET		
2	indlæg	indlæg	NOUN		noun.communication
3	blev	blive	AUX		
4	udgivet	udgive	VERB		verb.communication
5	den	den	DET		
6	tirsdag	tirsdag	NOUN		noun.time
7	,	,	PUNCT		
8	13	13	PRON		
9	.	.	PUNCT		
10	juli	juli	NOUN		noun.time
11	2010	2010	NUM		noun.time
12	kl	kl	X		
13	.	.	PUNCT		
14	12	12	PUNCT		
15	:	:	PUNCT		
16	10	10	NUM		
17	og	og	CCONJ		
18	er	være	AUX		
19	gemt	gemme	VERB		verb.stative
20	i	i	ADP		
21	Katte	katte	PROPN		noun.communication
22	.	.	PUNCT		
23	Du	du	PRON		
24	kan	kunne	AUX		
25	følge	følge	VERB		verb.cognition
26	alle	al	ADJ		
27	svar	svar	NOUN		noun.communication
28	til	til	ADP		
29	dette	denne	DET		
30	indlæg	indlæg	NOUN		noun.communication
31	via	via	ADP		
32	RSS	rss	PROPN		
33	2	2	PUNCT		
34	.	.	PUNCT		
35	0	0	NUM		
36	-	-	PUNCT		
37	feedet	feed	NOUN		
38	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 6
# text =  Du kan skrive en kommentar, eller sende et trackback fra dit eget site.
1	Du	du	PRON		
2	kan	kunne	AUX		
3	skrive	skrive	VERB		verb.communication
4	en	en	DET		
5	kommentar	kommentar	NOUN		noun.communication
6	,	,	PUNCT		
7	eller	eller	CCONJ		
8	sende	sende	VERB		verb.communication
9	et	en	DET		
10	trackback	trackback	NOUN		noun.communication
11	fra	fra	ADP		
12	dit	dit	DET		
13	eget	egen	ADJ		
14	site	sit	NOUN		noun.communication
15	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 7
# text =  Du kan skrive en kommentar, eller sende et trackback fra dit eget site.
1	Du	du	PRON		
2	kan	kunne	AUX		
3	skrive	skrive	VERB		verb.communication
4	en	en	DET		
5	kommentar	kommentar	NOUN		noun.communication
6	,	,	PUNCT		
7	eller	eller	CCONJ		
8	sende	sende	VERB		verb.communication
9	et	en	DET		
10	trackback	trackback	NOUN		noun.communication
11	fra	fra	ADP		
12	dit	dit	DET		
13	eget	egen	ADJ		
14	site	sit	NOUN		noun.communication
15	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 8
# text =  Tags: forår, foto, mariehøns
1	Tags	tags	PROPN		
2	:	:	PUNCT		
3	forår	forår	NOUN		noun.time
4	,	,	PUNCT		
5	foto	foto	INTJ		noun.artifact
6	,	,	PUNCT		
7	mariehøns	mariehøne	NOUN		noun.animal

# newdoc id = bentesblog-1.tsv
# sent_id = 9
# text =  Vedkommende, der er selvstændig, kunne rigtig godt tænke sig at løse opgaver for vores virksomhed, kunne min kollega fortælle.
1	Vedkommende	vedkommende	NOUN		
2	,	,	PUNCT		
3	der	der	PRON		
4	er	være	AUX		verb.stative
5	selvstændig	selvstændig	ADJ		adj.social
6	,	,	PUNCT		
7	kunne	kunne	AUX		verb.emotion
8	rigtig	rigtig	ADV		
9	godt	godte	ADV		
10	tænke	tænke	VERB		verb.COLL
11	sig	sig	PRON		verb.REFLPRON
12	at	at	PART		
13	løse	løse	VERB		verb.act
14	opgaver	opgave	NOUN		noun.act
15	for	for	ADP		
16	vores	vores	DET		
17	virksomhed	virksomhed	NOUN		noun.institution
18	,	,	PUNCT		
19	kunne	kunne	AUX		
20	min	min	DET		
21	kollega	kollega	NOUN		noun.person
22	fortælle	fortælle	VERB		verb.communication
23	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 10
# text =  Men fredag var der dømt kick off- dag på mit nye arbejde med heldags- og aftenarrangement ( vist også nat- for dem, der orkede), lørdag gik der praktiske gris i den herhjemme og så skulle vi også liiige forberede, at der ville dukke middagsgæster op.
1	Men	men	CCONJ		
2	fredag	fredag	NOUN		noun.time
3	var	være	VERB		
4	der	der	ADV		
5	dømt	dømme	VERB		verb.cognition
6	kick	kick	NOUN		noun.event
7	off	off	NUM		noun.event
8	-	-	PUNCT		noun.event
9	dag	dag	NOUN		noun.event
10	på	på	ADP		
11	mit	min	DET		
12	nye	ny	ADJ		
13	arbejde	arbejde	NOUN		noun.institution
14	med	med	ADP		
15	heldags	heldags	NOUN		
16	-	-	PUNCT		
17	og	og	CCONJ		
18	aftenarrangement	aftenarrangement	NOUN		noun.event
19	(	(	PUNCT		
20	vist	vist	ADV		
21	også	også	ADV		
22	nat	nat	NOUN		
23	-	-	PUNCT		
24	for	for	ADP		
25	dem	de	PRON		
26	,	,	PUNCT		
27	der	der	PRON		
28	orkede	orke	VERB		verb.emotion
29	)	)	PUNCT		
30	,	,	PUNCT		
31	lørdag	lørdag	NOUN		noun.time
32	gik	gå	VERB		verb.change
33	der	der	ADV		
34	praktiske	praktisk	ADJ		adj.all
35	gris	gris	NOUN		noun.person
36	i	i	ADP		verb.COLL
37	den	den	DET		verb.COLL
38	herhjemme	herhjemme	ADV		
39	og	og	CCONJ		
40	så	så	ADV		
41	skulle	skulle	AUX		
42	vi	vi	PRON		
43	også	også	ADV		
44	liiige	liiig	ADJ		
45	forberede	forberede	VERB		verb.act
46	,	,	PUNCT		
47	at	at	SCONJ		
48	der	der	ADV		
49	ville	ville	AUX		
50	dukke	dukke	VERB		verb.motion
51	middagsgæster	middagsgæst	NOUN		noun.person
52	op	op	ADV		verb.PARTICLE
53	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 11
# text =  Sådanne stille stunder er guld værd.
1	Sådanne	sådan	DET		
2	stille	stille	ADJ		adj.all
3	stunder	stund	NOUN		noun.time
4	er	være	AUX		verb.social
5	guld	guld	NOUN		noun.object
6	værd	værd	ADJ		adj.all
7	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 12
# text =  Og energien og humøret fra scenen indhyllede ubesværet hele salen.
1	Og	og	CCONJ		
2	energien	energi	NOUN		noun.feeling
3	og	og	CCONJ		
4	humøret	humør	NOUN		noun.feeling
5	fra	fra	ADP		
6	scenen	scene	NOUN		noun.building
7	indhyllede	indhylle	VERB		verb.social
8	ubesværet	ubesværet	ADJ		
9	hele	hel	ADJ		adj.phys
10	salen	sal	NOUN		noun.building
11	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 13
# text =  Der er travlt i dag her hos mig, så bloggen kommer til at ligge brak.
1	Der	der	ADV		
2	er	være	VERB		
3	travlt	travl	NOUN		adj.all
4	i	i	ADP		
5	dag	dag	NOUN		noun.time
6	her	her	ADV		
7	hos	hos	ADP		
8	mig	jeg	PRON		
9	,	,	PUNCT		
10	så	så	SCONJ		
11	bloggen	blog	NOUN		noun.communication
12	kommer	komme	VERB		
13	til	til	ADP		
14	at	at	PART		
15	ligge	ligge	VERB		verb.stative
16	brak	brak	NOUN		verb.PARTICLE
17	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 14
# text =  Og så kolde tæer ( fordi de rigtigt tykke støvler fik lov at holde fri).
1	Og	og	CCONJ		
2	så	så	ADV		
3	kolde	kold	ADJ		adj.phys
4	tæer	tå	NOUN		noun.body
5	(	(	PUNCT		
6	fordi	fordi	SCONJ		
7	de	den	DET		
8	rigtigt	rigtig	ADV		
9	tykke	tyk	ADJ		adj.phys
10	støvler	støvle	NOUN		noun.artifact
11	fik	få	VERB		verb.communication
12	lov	lov	NOUN		noun.communication
13	at	at	PART		
14	holde	holde	VERB		verb.social
15	fri	fri	ADJ		verb.PARTICLE
16	)	)	PUNCT		
17	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 15
# text =  Det er sommer, det er sol ( tja bum bum), og det er søndag og det er dagen, hvor mit hjem fyldes med bloggere.
1	Det	det	PRON		
2	er	være	AUX		verb.stative
3	sommer	sommer	NOUN		noun.time
4	,	,	PUNCT		
5	det	det	PRON		
6	er	være	AUX		verb.stative
7	sol	sol	NOUN		noun.object
8	(	(	PUNCT		
9	tja	tja	INTJ		
10	bum	bum	ADJ		
11	bum	bum	NOUN		
12	)	)	PUNCT		
13	,	,	PUNCT		
14	og	og	CCONJ		
15	det	det	PRON		
16	er	være	AUX		verb.stative
17	søndag	søndag	NOUN		noun.time
18	og	og	CCONJ		
19	det	det	PRON		
20	er	være	AUX		verb.stative
21	dagen	dag	NOUN		noun.time
22	,	,	PUNCT		
23	hvor	hvor	ADV		
24	mit	min	DET		
25	hjem	hjem	ADV		noun.building
26	fyldes	fylde	VERB		verb.change
27	med	med	ADP		
28	bloggere	blog	NOUN		noun.person
29	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 16
# text =  Tags:
1	Tags	tag	NOUN		
2	:	:	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 17
# text =  Det er spøjst, så forskelligt forskellige mennesker tolker forårets vejr og påklædningsbehovet.
1	Det	det	PRON		
2	er	være	AUX		
3	spøjst	spøjs	ADJ		adj.all
4	,	,	PUNCT		
5	så	så	SCONJ		
6	forskelligt	forskellig	ADV		
7	forskellige	forskellig	ADJ		adj.all
8	mennesker	menneske	NOUN		noun.person
9	tolker	tolke	VERB		verb.cognition
10	forårets	forår	NOUN		noun.time
11	vejr	vejr	NOUN		noun.phenomenon
12	og	og	CCONJ		
13	påklædningsbehovet	påklædningsbehov	NOUN		noun.cognition
14	.	.	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 18
# text =  og dem, jeg slet ikke kunne se meningen med:
1	og	og	CCONJ		
2	dem	de	PRON		
3	,	,	PUNCT		
4	jeg	jeg	PRON		
5	slet	slet	ADV		
6	ikke	ikke	ADV		
7	kunne	kunne	AUX		
8	se	se	VERB		verb.cognition
9	meningen	mening	NOUN		noun.cognition
10	med	med	ADP		
11	:	:	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 19
# text =  Og den vil jeg helst ikke være i plus på!
1	Og	og	CCONJ		
2	den	den	PRON		
3	vil	ville	AUX		
4	jeg	jeg	PRON		
5	helst	helst	ADV		
6	ikke	ikke	ADV		
7	være	være	AUX		verb.stative
8	i	i	ADP		verb.COLL
9	plus	plus	NOUN		verb.COLL
10	på	på	ADP		
11	!	!	PUNCT		

# newdoc id = bentesblog-1.tsv
# sent_id = 20
# text =  Vi spiser dem som madbrød, men kvarte brød er også gode til sandwich.
1	Vi	vi	PRON		
2	spiser	spise	VERB		verb.consumption
3	dem	de	PRON		
4	som	som	ADP		
