# newdoc id = mangamania-2.tsv
# sent_id = 1
# text =  Forlag:
1	Forlag	forlag	NOUN		noun.institution
2	:	:	PUNCT		

# newdoc id = mangamania-2.tsv
# sent_id = 2
# text =  Ah, ok...
1	Ah	ah	INTJ		
2	,	,	PUNCT		
3	ok	ok	INTJ		
4	.	.	PUNCT		
5	.	.	PUNCT		
6	.	.	PUNCT		

# newdoc id = mangamania-2.tsv
# sent_id = 3
# text =  Jeg synes egentlig ikke der er noget galt med det. på en website stod der:... Digimon was created way before Pokemon, and people thought that it was copying Pokemon only because that came out in America before Digimon... men om det er sandt aner jeg ikke
1	Jeg	jeg	PRON		
2	synes	synes	VERB		verb.cognition
3	egentlig	egentlig	ADV		
4	ikke	ikke	ADV		
5	der	der	ADV		
6	er	være	VERB		verb.stative
7	noget	nogen	PRON		
8	galt	galt	ADV		adj.all
9	med	med	ADP		
10	det	det	PRON		
11	.	.	PUNCT		
12	på	på	ADP		
13	en	en	DET		
14	website	website	NOUN		noun.communication
15	stod	stå	VERB		
16	der	der	ADV		
17	:	:	PUNCT		
18	.	.	PUNCT		
19	.	.	PUNCT		
20	.	.	PUNCT		
21	Digimon	digimon	PROPN		
22	was	was	VERB		
23	created	created	NOUN		
24	way	way	X		
25	before	before	X		
26	Pokemon	pokemon	PROPN		
27	,	,	PUNCT		
28	and	and	DET		
29	people	peopl	NOUN		
30	thought	thought	NOUN		
31	that	that	VERB		
32	it	it	NOUN		
33	was	was	ADP		
34	copying	copying	NOUN		
35	Pokemon	pokemon	PROPN		
36	only	only	X		
37	because	because	X		
38	that	that	X		
39	came	came	X		
40	out	out	X		
41	in	in	X		
42	America	america	PROPN		
43	before	before	X		
44	Digimon	digimon	PROPN		
45	.	.	PUNCT		
46	.	.	PUNCT		
47	.	.	PUNCT		
48	men	men	CCONJ		
49	om	om	ADP		
50	det	det	PRON		
51	er	være	AUX		verb.stative
52	sandt	sand	ADJ		
53	aner	ane	VERB		verb.cognition
54	jeg	jeg	PRON		
55	ikke	ikke	ADV		

# newdoc id = mangamania-2.tsv
# sent_id = 4
# text =  Sorry fucker lidt... i må godt slette den ene af dem jeg har lavet kan man gøre det selv?
1	Sorry	sorry	NOUN		
2	fucker	fuck	VERB		verb.act
3	lidt	lidt	ADV		
4	.	.	PUNCT		
5	.	.	PUNCT		
6	.	.	PUNCT		
7	i	i	ADP		
8	må	måtte	AUX		
9	godt	godte	ADV		
10	slette	slette	VERB		verb.change
11	den	den	DET		
