 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue # webanno.custom.Lexicalsample | Tag
#id=1
#text=Det var som at være midt i et hul, nogen bliver ved at bore i hele tiden.
1-1	Det	det	PP:s-un:--:-3n-	_	
1-2	var	være	VF:----:ta:----	_	
1-3	som	som	US:----:--:----	_	
1-4	at	at	UI:----:--:----	_	
1-5	være	være	VI:----:-a:----	_	
1-6	midt	midt	D-:----:--:u---	_	
1-7	i	i	T-:----:--:----	_	
1-8	et	en	PI:s-un:--:----	_	
1-9	hul	hul	NC:siun:--:----	hul_1_1b_1e	
1-10	,	,	ZD	_	
1-11	nogen	nogen	PI:s-uc:--:----	_	
1-12	bliver	blive	VF:----:sa:----	_	
1-13	ved	ved	T-:----:--:----	_	
1-14	at	at	UI:----:--:----	_	
1-15	bore	bore	VI:----:-a:----	_	
1-16	i	i	T-:----:--:----	_	
1-17	hele	hel	AC:sdu#:--:p---	_	
1-18	tiden	tid	NC:sduc:--:----	_	
1-19	.	.	ZP	_	

#id=2
#text="Vi tog fire-fem ton vand ind i forskibet, efter at der var gået hul i forskibet.
2-1	"	"	ZI	_	
2-2	Vi	vi	PP:p-nc:--:-1n-	_	
2-3	tog	tage	VF:----:ta:----	_	
2-4	fire	fire	LC:--u-:--:----	_	
2-5	-	-	ZH	_	
2-6	fem	fem	LC:--u-:--:----	_	
2-7	ton	ton	NC:piu#:--:----	_	
2-8	vand	vand	NC:siun:--:----	_	
2-9	ind	ind	D-:----:--:u---	_	
2-10	i	i	T-:----:--:----	_	
2-11	forskibet	forskib	NC:sdun:--:----	_	
2-12	,	,	ZD	_	
2-13	efter	efter	CS:----:--:----	_	
2-14	at	at	CS:----:--:----	_	
2-15	der	der	US:----:--:----	_	
2-16	var	være	VF:----:ta:----	_	
2-17	gået	gå	VT:siu#:t-:----	_	
2-18	hul	hul	:--:----	hul_F_gå-hul	
2-19	i	i	T-:----:--:----	_	
2-20	forskibet	forskib	NC:sdun:--:----	_	
2-21	.	.	ZP	_	

#id=3
#text=Det var en tid, hvor stikkere, spioner og indimellem blot politiske modstandere blev holdt fanget i huller i jorden, tortureret og indimellem henrettet uden dom.
3-1	Det	det	PP:s-un:--:-3n-	_	
3-2	var	være	VF:----:ta:----	_	
3-3	en	en	PI:s-uc:--:----	_	
3-4	tid	tid	NC:siuc:--:----	_	
3-5	,	,	ZD	_	
3-6	hvor	hvor	D-:----:--:u---	_	
3-7	stikkere	stikker	NC:piu#:--:----	_	
3-8	,	,	ZD	_	
3-9	spioner	spion	NC:piu#:--:----	_	
3-10	og	og	CC:----:--:----	_	
3-11	indimellem	indimellem	T-:----:--:----	_	
3-12	blot	blot	D-:----:--:u---	_	
3-13	politiske	politisk	AC:p#u#:--:p---	_	
3-14	modstandere	modstander	NC:piu#:--:----	_	
3-15	blev	blive	VF:----:ta:----	_	
3-16	holdt	holde	VT:siu#:t-:----	_	
3-17	fanget	fange	VT:siu#:t-:----	_	
3-18	i	i	T-:----:--:----	_	
3-19	huller	hul	NC:piu#:--:----	hul_F_hul-i-hovedet	
3-20	i	i	T-:----:--:----	_	
3-21	jorden	jord	NC:sduc:--:----	_	
3-22	,	,	ZD	_	
3-23	tortureret	torturere	VT:siu#:t-:----	_	
3-24	og	og	CC:----:--:----	_	
3-25	indimellem	indimellem	D-:----:--:u---	_	
3-26	henrettet	henrette	VT:siu#:t-:----	_	
3-27	uden	uden	T-:----:--:----	_	
3-28	dom	dom	NC:siuc:--:----	_	
3-29	.	.	ZP	_	

#id=4
#text= Hullet kan ikke lukkes Men hullet er der, og det kan kun blive større, siger lektor, ph.
4-1	Hullet	hul	NC:sdun:--:----	hul_2	
4-2	kan	kunne	VF:----:sa:----	_	
4-3	ikke	ikke	D-:----:--:u---	_	
4-4	lukkes	lukke	VI:----:-p:----	_	
