 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Danmarkshotteste par nød foråret og hinanden - og fik besøg af hans forældre
1-1	Danmarks	B-noun.institution	
1-2	hotteste	B-adj.all	
1-3	par	B-noun.person	
1-4	nød	B-verb.emotion	
1-5	foråret	B-noun.time	
1-6	og	O	
1-7	hinanden	B-noun.person	
1-8	-	O	
1-9	og	O	
1-10	fik	B-verb.phenomenon	
1-11	besøg	B-noun.act	
1-12	af	O	
1-13	hans	O	
1-14	forældre	B-noun.person	

#id=2
#text=Juleaftentilbragte Charlotte Dyremose, hendes mand Jacob Bræstrup og Christian hos de nybagte morforældre, Elly Dyremose og tidl. minister og tidl. direktør i TDC Henning Dyremose.
2-1	Juleaften	B-noun.time	
2-2	tilbragte	B-verb.stative	
2-3	Charlotte	B-noun.person	
2-4	Dyremose	I-noun.person	
2-5	,	O	
2-6	hendes	O	
2-7	mand	B-noun.person	
2-8	Jacob	B-noun.person	
2-9	Bræstrup	I-noun.person	
2-10	og	O	
2-11	Christian	B-noun.person	
2-12	hos	O	
2-13	de	O	
2-14	nybagte	B-adj.all	
2-15	morforældre	B-noun.person	
2-16	,	O	
2-17	Elly	B-noun.person	
2-18	Dyremose	I-noun.person	
2-19	og	O	
2-20	tidl	B-adj.time	
2-21	.	O	
2-22	minister	B-noun.person	
2-23	og	O	
2-24	tidl	B-adj.time	
2-25	.	O	
2-26	direktør	B-noun.person	
2-27	i	O	
2-28	TDC	B-noun.institution	
2-29	Henning	B-noun.person	
2-30	Dyremose	I-noun.person	
2-31	.	O	

#id=3
#text=Ja Stilling:
3-1	Ja	O	
3-2	Stilling	B-noun.state	
3-3	:	O	

#id=4
#text=For tiden er de to superstjerner på turné rundt i Europa, hvor de promoverer deres nye fælles film " The Bounty Hunter", og da de besøgte Paris, var der en opmærksom fotograf, som tog nogle billeder af de to " venner", uden at de bemærkede det.
4-1	For	O	
4-2	tiden	B-noun.time	
4-3	er	B-verb.stative	
4-4	de	O	
4-5	to	O	
4-6	superstjerner	B-noun.person	
4-7	på	O	
4-8	turné	B-noun.event	
4-9	rundt	O	
4-10	i	O	
4-11	Europa	B-noun.location	
4-12	,	O	
4-13	hvor	O	
4-14	de	O	
4-15	promoverer	B-verb.communication	
4-16	deres	O	
4-17	nye	B-adj.time	
4-18	fælles	B-adj.social	
4-19	film	B-noun.artifact	
4-20	"	O	
4-21	The	B-noun.communication	
4-22	Bounty	I-noun.communication	
4-23	Hunter	I-noun.communication	
4-24	"	O	
4-25	,	O	
4-26	og	O	
4-27	da	O	
4-28	de	O	
4-29	besøgte	B-verb.act	
4-30	Paris	B-noun.location	
4-31	,	O	
4-32	var	B-verb.stative	
4-33	der	O	
4-34	en	O	
4-35	opmærksom	B-adj.mental	
4-36	fotograf	B-noun.person	
4-37	,	O	
4-38	som	O	
4-39	tog	B-verb.creation	
4-40	nogle	O	
4-41	billeder	B-noun.artifact	
4-42	af	O	
4-43	de	O	
4-44	to	O	
4-45	"	O	
4-46	venner	B-noun.person	
4-47	"	O	
4-48	,	O	
4-49	uden	O	
4-50	at	O	
4-51	de	O	
4-52	bemærkede	B-verb.perception	
