 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Men jeg tror rolig - i hvert fald baseret på de oplysninger, jeg har - at man kan antage, at det er i et fåtal af sager, at de personer, der efterfølgende, når de er  blevet over 15 år, bliver dømt, ikke har været kendt af systemet tidligere.
1-1	Men	O	
1-2	jeg	O	
1-3	tror	B-verb.cognition	
1-4	rolig	O	
1-5	-	O	
1-6	i	O	
1-7	hvert	O	
1-8	fald	O	
1-9	baseret	B-verb.stative	
1-10	på	O	
1-11	de	O	
1-12	oplysninger	B-noun.communication	
1-13	,	O	
1-14	jeg	O	
1-15	har	B-verb.possession	
1-16	-	O	
1-17	at	O	
1-18	man	O	
1-19	kan	O	
1-20	antage	B-verb.cognition	
1-21	,	O	
1-22	at	O	
1-23	det	O	
1-24	er	B-verb.stative	
1-25	i	O	
1-26	et	O	
1-27	fåtal	B-noun.quantity	
1-28	af	O	
1-29	sager	B-noun.abstract	
1-30	,	O	
1-31	at	O	
1-32	de	O	
1-33	personer	B-noun.person	
1-34	,	O	
1-35	der	O	
1-36	efterfølgende	O	
1-37	,	O	
1-38	når	O	
1-39	de	O	
1-40	er	O	
1-41	blevet	B-verb.stative	
1-42	over	O	
1-43	15	O	
1-44	år	B-noun.time	
1-45	,	O	
1-46	bliver	O	
1-47	dømt	B-verb.cognition	
1-48	,	O	
1-49	ikke	O	
1-50	har	O	
1-51	været	B-verb.stative	
1-52	kendt	B-verb.cognition	
1-53	af	O	
1-54	systemet	B-noun.institution	
1-55	tidligere	O	
1-56	.	O	

#id=2
#text=Det er fast, og det er fair, men det er noget helt andet, man får, hvis man får en anden regering, og hvis SF, Socialistisk Folkeparti, kommer til.
2-1	Det	O	
2-2	er	B-verb.stative	
2-3	fast	B-adj.all	
2-4	,	O	
2-5	og	O	
2-6	det	O	
2-7	er	B-verb.stative	
2-8	fair	B-adj.all	
2-9	,	O	
2-10	men	O	
2-11	det	O	
2-12	er	B-verb.stative	
2-13	noget	O	
2-14	helt	O	
2-15	andet	O	
2-16	,	O	
2-17	man	O	
2-18	får	B-verb.possession	
2-19	,	O	
2-20	hvis	O	
2-21	man	O	
2-22	får	B-verb.possession	
2-23	en	O	
2-24	anden	O	
2-25	regering	B-noun.institution	
2-26	,	O	
2-27	og	O	
2-28	hvis	O	
2-29	SF	B-noun.institution	
2-30	,	O	
2-31	Socialistisk	B-noun.institution	
2-32	Folkeparti	I-noun.institution	
2-33	,	O	
2-34	kommer	B-verb.motion	
