 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Interessen var tydelig ved EM for hold i Velden i Østrig, hvor vi havde hele to hold med.
1-1	Interessen	interesse	NC:sduc:--:----	
1-2	var	være	VF:----:ta:----	
1-3	tydelig	tydelig	AD:----:--:p---	
1-4	ved	ved	T-:----:--:----	
1-5	EM	EM	NP:siu#:--:----	
1-6	for	for	T-:----:--:----	
1-7	hold	hold|hold-2|hold-1-1a-1b|hold-5|hold-4|hold-3|hold-F-være/spille-med-på-holdet|hold-F-på-hold|hold-8|hold-7|hold-6a|hold-6	NC:siun:--:----	
1-8	i	i	T-:----:--:----	
1-9	Velden	Velden	NP:siu#:--:----	
1-10	i	i	T-:----:--:----	
1-11	Østrig	Østrig	NP:siu#:--:----	
1-12	,	,	ZD	
1-13	hvor	hvor	D-:----:--:u---	
1-14	vi	vi	PP:p-nc:--:-1n-	
1-15	havde	have	VF:----:ta:----	
1-16	hele	hel	AC:p#u#:--:p---	
1-17	to	to	LC:--u-:--:----	
1-18	hold	hold	NC:piu#:--:----	
1-19	med	med	T-:----:--:----	
1-20	.	.	ZP	

#id=2
#text= Han sagde, at der ikke var hold i historien.
2-1	Han	han	PP:s-nc:--:-3n-	
2-2	sagde	sige	VF:----:ta:----	
2-3	,	,	ZD	
2-4	at	at	CS:----:--:----	
2-5	der	der	US:----:--:----	
2-6	ikke	ikke	D-:----:--:u---	
2-7	var	være	VF:----:ta:----	
2-8	hold	hold|hold-3|hold-2|hold-1-1a-1b|hold-8|hold-7|hold-6a|hold-6|hold-5|hold-4|hold-F-være/spille-med-på-holdet|hold-F-på-hold	NC:siun:--:----	
2-9	i	i	T-:----:--:----	
2-10	historien	historie	NC:sduc:--:----	
2-11	.	.	ZP	

#id=3
#text= På Københavns Tekniske Skole i Herlev er et hold tømrere for eksempel ved at bygge en pavillon til en anden teknisk skole og har netop afleveret et busskur til sporvejsmuseet i Skjoldenæsholm, men de må ikke lave arbejder, der tager brødet ud af munden på private byggefirmaer.
3-1	På	på	T-:----:--:----	
3-2	Københavns	København	NP:sig#:--:----	
3-3	Tekniske	teknisk	AC:sdu#:--:p---	
3-4	Skole	skole	NC:siuc:--:----	
3-5	i	i	T-:----:--:----	
3-6	Herlev	Herlev	NP:siu#:--:----	
3-7	er	være	VF:----:sa:----	
3-8	et	en	PI:s-un:--:----	
3-9	hold	hold|hold-1-1a-1b|hold-4|hold-3|hold-2|hold-F-på-hold|hold-8|hold-7|hold-6a|hold-6|hold-5|hold-F-være/spille-med-på-holdet	NC:siun:--:----	
3-10	tømrere	tømrer	NC:piu#:--:----	
3-11	for	for	T-:----:--:----	
3-12	eksempel	eksempel	NC:siun:--:----	
3-13	ved	ved	T-:----:--:----	
3-14	at	at	UI:----:--:----	
3-15	bygge	bygge	VI:----:-a:----	
3-16	en	en	PI:s-uc:--:----	
