 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Jeg undrer mig faktisk over, at der ikke var nogen fra oppositionen af dem, der ønskede et fixerum, der eventuelt havde taget kontakt med Dansk Folkeparti og prøvet at forklare nogle af deres bevæggrunde.
1-1	Jeg	jeg	PP:s-nc:--:-1n-	
1-2	undrer	undre	VF:----:sa:----	
1-3	mig	jeg	PP:s-uc:--:-1#-	
1-4	faktisk	faktisk	AD:----:--:p---	
1-5	over	over	T-:----:--:----	
1-6	,	,	ZD	
1-7	at	at	CS:----:--:----	
1-8	der	der	US:----:--:----	
1-9	ikke	ikke	D-:----:--:u---	
1-10	var	være	VF:----:ta:----	
1-11	nogen	nogen	PI:s-uc:--:----	
1-12	fra	fra	T-:----:--:----	
1-13	oppositionen	opposition	NC:sduc:--:----	
1-14	af	af	T-:----:--:----	
1-15	dem	de	PP:p-u#:--:-3n-	
1-16	,	,	ZD	
1-17	der	der	US:----:--:----	
1-18	ønskede	ønske	VF:----:ta:----	
1-19	et	en	PI:s-un:--:----	
1-20	fixerum	fixerum	NC:siun:--:----	
1-21	,	,	ZD	
1-22	der	der	US:----:--:----	
1-23	eventuelt	eventuel	AD:----:--:p---	
1-24	havde	have	VF:----:ta:----	
1-25	taget	tage	VT:siu#:t-:----	
1-26	kontakt	kontakt	NC:siuc:--:----	
1-27	med	med	T-:----:--:----	
1-28	Dansk	dansk	AC:siu§:--:p---	
1-29	Folkeparti	folkeparti	NC:siun:--:----	
1-30	og	og	CC:----:--:----	
1-31	prøvet	prøve	VT:siu#:t-:----	
1-32	at	at	UI:----:--:----	
1-33	forklare	forklare	VI:----:-a:----	
1-34	nogle	nogen	PI:p-u#:--:----	
1-35	af	af	T-:----:--:----	
1-36	deres	deres	PO:#--#:--:-3np	
1-37	bevæggrunde	bevæggrund	NC:piu#:--:----	
1-38	.	.	ZP	

#id=2
#text=I langt de fleste tilfælde af vold mod kvinder ønsker kvinderne ikke at indgive voldsanmeldelse, og politiet prøver at mægle mellem parterne, vejlede om kontakt til sociale myndigheder m.m.
2-1	I	i	T-:----:--:----	
2-2	langt	lang	AD:----:--:p---	
2-3	de	den	PM:p-u#:--:----	
2-4	fleste	mange	AC:p#u#:--:s---	
2-5	tilfælde	tilfælde	NC:piu#:--:----	
2-6	af	af	T-:----:--:----	
2-7	vold	vold	NC:siuc:--:----	
2-8	mod	mod	T-:----:--:----	
2-9	kvinder	kvinde	NC:piu#:--:----	
2-10	ønsker	ønske	VF:----:sa:----	
2-11	kvinderne	kvinde	NC:pdu#:--:----	
2-12	ikke	ikke	D-:----:--:u---	
2-13	at	at	UI:----:--:----	
2-14	indgive	indgive	VI:----:-a:----	
2-15	voldsanmeldelse	voldsanmeldelse	NC:siuc:--:----	
2-16	,	,	ZD	
2-17	og	og	CC:----:--:----	
2-18	politiet	politi	NC:sdun:--:----	
2-19	prøver	prøve	VF:----:sa:----	
2-20	at	at	UI:----:--:----	
2-21	mægle	mægle	VI:----:-a:----	
2-22	mellem	mellem	T-:----:--:----	
2-23	parterne	part	NC:pdu#:--:----	
2-24	,	,	ZD	
2-25	vejlede	vejlede	VI:----:-a:----	
2-26	om	om	T-:----:--:----	
2-27	kontakt	kontakt	NC:siuc:--:----	
2-28	til	til	T-:----:--:----	
2-29	sociale	social	AC:p#u#:--:p---	
2-30	myndigheder	myndighed	NC:piu#:--:----	
2-31	m	m	T-:----:--:----	
2-32	.	.	ZP	
2-33	m	m	XF:----:--:----	
2-34	.	.	ZP	

#id=3
#text=Det er baggrunden for, at vi har foreslået en behandlingsret for personer, som har forsøgt at begå selvmord, sådan at alle, som kommer i kontakt med sundhedsvæsenet efter et selvmordsforsøg, som rutine tilbydes relevant opsøgende og ledsagende behandlingstilbud inden for 48 timer.
3-1	Det	det	PP:s-un:--:-3n-	
3-2	er	være	VF:----:sa:----	
3-3	baggrunden	baggrund	NC:sduc:--:----	
3-4	for	for	T-:----:--:----	
3-5	,	,	ZD	
3-6	at	at	CS:----:--:----	
3-7	vi	vi	PP:p-nc:--:-1n-	
3-8	har	have	VF:----:sa:----	
3-9	foreslået	foreslå	VT:siu#:t-:----	
3-10	en	en	PI:s-uc:--:----	
3-11	behandlingsret	behandlingsret	NC:siuc:--:----	
3-12	for	for	T-:----:--:----	
3-13	personer	person	NC:piu#:--:----	
3-14	,	,	ZD	
3-15	som	som	US:----:--:----	
3-16	har	have	VF:----:sa:----	
3-17	forsøgt	forsøge	VT:siu#:t-:----	
3-18	at	at	UI:----:--:----	
3-19	begå	begå	VI:----:-a:----	
