 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Verner Møller, Odense, 47, professor Erik Steffensen, København, 48, fhv. landsholdsspiller Jesper Olsen, England, 48, troubadur, fysioterapeut, Jens Ole Pihl, Sønderborg, 49.
1-1	Verner	B-noun.person	
1-2	Møller	I-noun.person	
1-3	,	O	
1-4	Odense	B-noun.location	
1-5	,	O	
1-6	47	O	
1-7	,	O	
1-8	professor	B-noun.person	
1-9	Erik	B-noun.person	
1-10	Steffensen	I-noun.person	
1-11	,	O	
1-12	København	B-noun.location	
1-13	,	O	
1-14	48	O	
1-15	,	O	
1-16	fhv	O	
1-17	.	O	
1-18	landsholdsspiller	B-noun.person	
1-19	Jesper	B-noun.person	
1-20	Olsen	I-noun.person	
1-21	,	O	
1-22	England	B-noun.location	
1-23	,	O	
1-24	48	O	
1-25	,	O	
1-26	troubadur	B-noun.person	
1-27	,	O	
1-28	fysioterapeut	B-noun.person	
1-29	,	O	
1-30	Jens	B-noun.person	
1-31	Ole	I-noun.person	
1-32	Pihl	I-noun.person	
1-33	,	O	
1-34	Sønderborg	B-noun.location	
1-35	,	O	
1-36	49	O	
1-37	.	O	

#id=2
#text="Hvis man er fan af den amerikanske baseballiga, så pletter det en æra i nogen grad", siger Barack Obama efter Sports Illustrated har afsløret, at Rodriguez er en 104 spillere, der i 2003 tog steroider.
2-1	"	O	
2-2	Hvis	O	
2-3	man	O	
2-4	er	B-verb.stative	
2-5	fan	B-noun.person	
2-6	af	O	
2-7	den	O	
2-8	amerikanske	B-adj.social	
2-9	baseballiga	B-noun.domain	
2-10	,	O	
2-11	så	O	
2-12	pletter	B-verb.change	
2-13	det	O	
2-14	en	O	
2-15	æra	B-noun.time	
2-16	i	O	
2-17	nogen	O	
2-18	grad	B-noun.relation	
2-19	"	O	
2-20	,	O	
2-21	siger	O	
2-22	Barack	B-noun.person	
2-23	Obama	I-noun.person	
2-24	efter	O	
2-25	Sports	B-noun.institution	
2-26	Illustrated	I-noun.institution	
2-27	har	O	
2-28	afsløret	B-verb.communication	
2-29	,	O	
2-30	at	O	
2-31	Rodriguez	B-noun.person	
2-32	er	O	
2-33	en	O	
2-34	104	O	
2-35	spillere	B-noun.person	
2-36	,	O	
2-37	der	O	
2-38	i	O	
2-39	2003	B-noun.time	
2-40	tog	B-verb.consumption	
2-41	steroider	B-noun.artifact	
2-42	.	O	

#id=3
#text=Deresejendommelige arkitektur, der favner flere offentlige institutioner, ligger som en skarpt tegnet landskabelig struktur på kanten af Ordrup Park.
3-1	Deres	O	
3-2	ejendommelige	B-adj.all	
3-3	arkitektur	B-noun.domain	
3-4	,	O	
3-5	der	O	
3-6	favner	B-verb.stative	
3-7	flere	O	
3-8	offentlige	B-adj.social	
3-9	institutioner	B-noun.institution	
3-10	,	O	
3-11	ligger	B-verb.stative	
3-12	som	O	
3-13	en	O	
3-14	skarpt	O	
3-15	tegnet	B-adj.all	
3-16	landskabelig	B-adj.all	
3-17	struktur	B-noun.shape	
3-18	på	O	
3-19	kanten	B-noun.location	
3-20	af	O	
3-21	Ordrup	B-noun.location	
3-22	Park	I-noun.location	
3-23	.	O	

#id=4
#text=Godt håndværk og lige lidt mere
4-1	Godt	B-adj.all	
4-2	håndværk	B-noun.artifact	
4-3	og	O	
4-4	lige	O	
4-5	lidt	O	
4-6	mere	O	

#id=5
#text=Vi anser os selv for et ungt og voksende demokrati, der gør fantastiske fremskridt".
5-1	Vi	O	
5-2	anser	B-verb.cognition	
5-3	os	O	
5-4	selv	O	
5-5	for	O	
5-6	et	O	
5-7	ungt	B-adj.phys	
5-8	og	O	
5-9	voksende	B-adj.phys	
5-10	demokrati	B-noun.abstract	
5-11	,	O	
5-12	der	O	
5-13	gør	B-verb.act	
5-14	fantastiske	B-adj.all	
5-15	fremskridt	B-noun.event	
5-16	"	O	
5-17	.	O	

#id=6
#text=Få timer efter Dianne Feinsteins beklagelser ringede både Barack Obama og den kommende vicepræsident, Joe Biden, til senatoren, som allernådigst tog imod deres undskyldninger.
6-1	Få	O	
6-2	timer	B-noun.time	
6-3	efter	O	
6-4	Dianne	B-noun.person	
6-5	Feinsteins	I-noun.person	
6-6	beklagelser	B-noun.communication	
6-7	ringede	B-verb.communication	
6-8	både	O	
6-9	Barack	B-noun.person	
6-10	Obama	I-noun.person	
6-11	og	O	
6-12	den	O	
6-13	kommende	B-adj.time	
6-14	vicepræsident	B-noun.person	
6-15	,	O	
6-16	Joe	B-noun.person	
6-17	Biden	I-noun.person	
6-18	,	O	
6-19	til	O	
6-20	senatoren	B-noun.person	
6-21	,	O	
6-22	som	O	
6-23	allernådigst	O	
6-24	tog	B-verb.cognition	
6-25	imod	O	
6-26	deres	O	
6-27	undskyldninger	B-noun.communication	
6-28	.	O	

#id=7
#text=Man kan måske godt vinde i Madrid, det kniber mere med at gøre det samme i Middlesbrough, og trods alle Rafael Benitez' kvaliteter i de store europæiske cupkampe ser han heller ikke i år ud til at føre rekordmestrene tilbage til toppen af den nationale liga, hvor klubben næsten havde patent på at befinde sig i et par årtier.
7-1	Man	O	
7-2	kan	B-verb.emotion	
7-3	måske	O	
7-4	godt	O	
7-5	vinde	B-verb.competition	
7-6	i	O	
7-7	Madrid	B-noun.location	
7-8	,	O	
7-9	det	O	
7-10	kniber	B-verb.TOP	
7-11	mere	O	
7-12	med	O	
7-13	at	O	
7-14	gøre	B-verb.act	
7-15	det	O	
7-16	samme	B-adj.all	
7-17	i	O	
7-18	Middlesbrough	B-noun.location	
7-19	,	O	
7-20	og	O	
7-21	trods	O	
7-22	alle	O	
7-23	Rafael	B-noun.person	
7-24	Benitez	I-noun.person	
7-25	'	O	
7-26	kvaliteter	B-noun.attribute	
7-27	i	O	
7-28	de	O	
7-29	store	B-adj.phys	
7-30	europæiske	B-adj.social	
7-31	cupkampe	B-noun.event	
7-32	ser	B-verb.cognition	
7-33	han	O	
7-34	heller	O	
7-35	ikke	O	
7-36	i	O	
7-37	år	B-noun.time	
7-38	ud	B-verb.COLL	
7-39	til	I-verb.COLL	
7-40	at	O	
7-41	føre	B-verb.motion	
7-42	rekordmestrene	B-noun.person	
7-43	tilbage	O	
7-44	til	O	
7-45	toppen	B-noun.relation	
7-46	af	O	
7-47	den	O	
7-48	nationale	B-adj.social	
7-49	liga	B-noun.domain	
7-50	,	O	
7-51	hvor	O	
7-52	klubben	B-noun.institution	
7-53	næsten	O	
7-54	havde	B-verb.possession	
7-55	patent	B-noun.possession	
7-56	på	O	
7-57	at	O	
7-58	befinde	B-verb.stative	
7-59	sig	B-verb.REFLPRON	
7-60	i	O	
7-61	et	O	
7-62	par	B-noun.quantity	
7-63	årtier	B-noun.time	
7-64	.	O	

#id=8
#text=Det kan jeg bare ikke, for mit liv er jo her i Danmark nu.
8-1	Det	O	
8-2	kan	B-verb.emotion	
8-3	jeg	O	
8-4	bare	O	
8-5	ikke	O	
8-6	,	O	
8-7	for	O	
8-8	mit	O	
8-9	liv	B-noun.abstract	
8-10	er	B-verb.stative	
8-11	jo	O	
8-12	her	O	
8-13	i	O	
8-14	Danmark	B-noun.location	
8-15	nu	O	
8-16	.	O	

#id=9
#text=Når vi har haft flere konfrontationer, hvor det ender voldsomt og fatalt, så er nogle i ledelsen af systemet ikke i stand til at håndtere det korrekt".
9-1	Når	O	
9-2	vi	O	
9-3	har	O	
9-4	haft	B-verb.possession	
9-5	flere	O	
9-6	konfrontationer	B-noun.act	
9-7	,	O	
9-8	hvor	O	
9-9	det	O	
9-10	ender	B-verb.aspectual	
9-11	voldsomt	O	
9-12	og	O	
9-13	fatalt	O	
9-14	,	O	
9-15	så	O	
9-16	er	B-verb.stative	
9-17	nogle	O	
9-18	i	O	
9-19	ledelsen	B-noun.person	
9-20	af	O	
9-21	systemet	B-noun.abstract	
9-22	ikke	O	
9-23	i	O	
9-24	stand	O	
9-25	til	O	
9-26	at	O	
9-27	håndtere	B-verb.act	
9-28	det	O	
9-29	korrekt	O	
9-30	"	O	
9-31	.	O	

#id=10
#text=JørgenHoppe er i gang med sin sidste fireårige periode som formand for de handelsansatte i Danmark.
10-1	Jørgen	B-noun.person	
10-2	Hoppe	I-noun.person	
10-3	er	B-verb.stative	
10-4	i	O	
10-5	gang	O	
10-6	med	O	
10-7	sin	O	
10-8	sidste	B-adj.time	
10-9	fireårige	B-adj.time	
10-10	periode	B-noun.time	
10-11	som	O	
10-12	formand	B-noun.person	
10-13	for	O	
10-14	de	O	
10-15	handelsansatte	B-noun.person	
10-16	i	O	
10-17	Danmark	B-noun.location	
10-18	.	O	

#id=11
#text=EFTERAT HUN i 1994 stoppede i Folketinget, var hun i en periode formand for Børnerådet i Århus, og hun blev i 1998 medlem af bestyrelsen for Kvindemuseet i Danmark.
11-1	EFTER	O	
11-2	AT	O	
11-3	HUN	O	
11-4	i	O	
11-5	1994	B-noun.time	
11-6	stoppede	B-verb.aspectual	
11-7	i	O	
11-8	Folketinget	B-noun.building	
11-9	,	O	
11-10	var	B-verb.stative	
11-11	hun	O	
11-12	i	O	
11-13	en	O	
11-14	periode	B-noun.time	
11-15	formand	B-noun.person	
11-16	for	O	
11-17	Børnerådet	B-noun.institution	
11-18	i	O	
11-19	Århus	B-noun.location	
11-20	,	O	
11-21	og	O	
11-22	hun	O	
